Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity
1,0.7346851460980689,0.38082576630494125,0.09105289698063743,0.49852515062160613,0.23498704171194898,0.0,0.5330457872445385,0.9999994527765869,0.13290216972413813,0.0
2,0.6817732429229989,0.49808743550110834,0.16156051422980877,0.4367589815383044,0.19587518463214956,0.0,0.5330457872445385,0.9542024241048002,0.13290216972413813,0.0
3,0.6205879651249565,0.566976934099483,0.2647001208883094,0.38610157133164336,0.14832680881511118,0.08246378020935759,0.5900849734804215,0.9045195077684982,0.12302555229192269,0.0156545732530329
4,0.5609609877376284,0.5483912840882418,0.41077154764208884,0.31884605784563413,0.09568228609231916,0.15838695708696712,0.6739314024270672,0.8564694823765483,0.05541664841358853,0.02939666699335428
5,0.5097468212618865,0.541175810725333,0.5808174904455767,0.2412967666168517,0.0,0.1886994526084035,0.7801944244702083,0.8094192979486742,0.04246974424796726,0.05865698158083538
6,0.4746935864514919,0.5345565607066208,0.7489998362681228,0.14138035899928617,0.05460363629111543,0.19885378925485495,0.8841048153168164,0.7607695869886025,0.2656324299239552,0.11095815453937906
7,0.4484381502037545,0.5587412463443172,0.8843043483684759,0.0,0.15115629805308592,0.26049357253255134,0.9633826753854617,0.708719513781455,0.5226954954285178,0.2113927502750266
8,0.4143267088365961,0.7501076482817951,0.968890995237516,0.04833307996159087,0.2249896771038249,0.3536249591982278,0.9999999874796073,0.6517226751361187,0.28291073045295717,0.3194911732096739
9,0.36313306258017186,0.93863483977329,0.9985695804584818,0.07026403788653299,0.25803310598224827,0.38295777285345506,0.9842374619270386,0.5921883692563135,0.010381723124151301,0.36566029631995095
10,0.29679856529049814,0.9999999908433295,0.9999999736384761,0.11500212219707023,0.28319533147101217,0.39199138394806177,0.9262098647518144,0.5333860644808994,0.1845807697547357,0.29367398524857463
11,0.2086847606725367,0.90505727369849,0.9460625751495146,0.24348957898272233,0.405360171626879,0.46298668121397574,0.8360247720218614,0.4767392648789919,0.06601684823403606,0.24708521907394695
12,0.10526355429661434,0.8116106743419542,0.7944255255766179,0.3643653112939032,0.5570873169027761,0.43978090818312227,0.7151975399170617,0.4232518300774429,0.04598003248067542,0.19788303302582952
13,0.030727610879107397,0.7262431324491483,0.5638451162758364,0.4696752239489246,0.6988083744747616,0.38278694088939896,0.5769374528068407,0.37370062437326607,0.023848497780154975,0.18869529084112646
14,0.010417950291093856,0.6751275338517316,0.3175289083162296,0.548104777345974,0.80658801970863,0.35638572937026886,0.44139463942191814,0.3275809967080569,0.013133759700968993,0.28008953156048244
15,0.03197657232342839,0.6061020526666859,0.0966226229841019,0.5936891155774566,0.8798164735648658,0.3357533342831304,0.32570344309162313,0.2845867085351341,0.014532057631445607,0.40485644060504183
16,0.07036468818772101,0.5147318504408473,0.09399973462926185,0.6594468417672645,0.9569781461129697,0.3530406771427878,0.22471418222164086,0.24425532569804692,0.010656040865929538,0.440403344495513
17,0.1400713632494718,0.4385447866924508,0.2809267701985949,0.7456247891967857,0.9999999701388558,0.36681460009647016,0.13766616414595706,0.20624466757860968,0.04913893866621478,0.390935061950489
18,0.2304107557965229,0.33000713465152137,0.443249205307764,0.8139811491820137,0.9926329689667932,0.3731785284269573,0.07920302073074713,0.17089553361784762,0.3413468188564333,0.46321363745908706
19,0.34392469875279946,0.21763869789548848,0.5966080319406414,0.8378957224835312,0.9696157588590028,0.4847059984004483,0.043251555299458386,0.13854830182253822,0.3597438650474357,0.6546036767607014
