Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity
1,0.01582417049130836,0.9923968305561067,0.01015420929586434,0.7056409411509066,0.7667588130149834,0.0,0.02867222855446192,0.0,0.005861123238949515,0.007444148921270962
2,0.01650946345111204,0.9929688729689305,0.004882098158985294,0.7051287161580472,0.7647270232859682,0.0,0.02867222855446192,4.225663773709612e-05,0.005861123238949515,0.007444148921270962
3,0.004593957727864315,0.9954950814714798,0.022405738723191102,0.7042205461377236,0.7635300117376772,0.025933372750175307,0.03249608262692014,0.0009096505694102183,0.03247512257552033,0.0
4,0.010165150702316198,0.9967063614896681,0.016298647681520843,0.7069036661799388,0.7597857561925401,0.003123143412754174,0.03805500250851457,0.0013537572308156074,0.0,0.025707557804475194
5,0.01338281422348107,0.9926942651130611,0.0026818060648204664,0.7080660846171958,0.7663793048886731,0.018525143295306707,0.03186476299630342,0.0015333794854915572,0.004445290533439429,0.03116234182284473
6,0.0,0.9971753965212284,0.005164870906295014,0.7064964149095858,0.765692627879466,0.015236305849274358,0.027478410417563767,0.002114061600965901,0.011759309598431513,0.006435382007017298
7,0.011705323517828957,0.9999999689003175,0.0015835273849365257,0.712492201490806,0.7603684431145667,0.046304161178869124,0.025551512570444836,0.0014065767133726898,0.003010817386853885,0.08534415683046367
8,0.01845830018960289,0.9970933900594687,0.012089602014482406,0.7150735118314973,0.7593823858264007,0.03778917874807614,0.025873935962211776,0.0013711228722791768,0.04442588288190146,0.06554400276157833
9,0.025144451332274095,0.9933123263842223,0.0,0.7104787973245245,0.7575854985462614,0.016446607535244854,0.027675417524602924,0.0012821090508542386,0.014204933416592696,0.05513527679792335
10,0.02631455885221117,0.9932383414435619,0.0073502240628657645,0.7073067810219793,0.7487434175831105,0.0027916213732833844,0.02690496583100493,0.0013173718252256128,0.17721586426145955,0.01992741720975563
11,0.08202532411953091,0.9901536757225002,0.03516919352984843,0.697638879368817,0.7267376425965506,0.1259812978658217,0.016520523627332164,0.004483119272263255,0.7732232174565763,0.14895649472386363
12,0.07373625915607847,0.9414344947537806,0.1274232688063154,0.6388283427787447,0.7146203873262095,0.5742969090588985,0.0,0.017228094027089972,0.5637232691402,0.6993657054259753
13,0.06766081325685268,0.8143258532475035,0.13483404891978346,0.47717534779629045,0.7362274172605541,0.8402751921123726,0.02894520345906915,0.03756542391216149,0.1058134620660153,0.8279371303668515
14,0.17099143194685548,0.699874317383702,0.021678265815725208,0.29085090121178664,0.6842682899395225,0.8762087675352513,0.13257247719713103,0.06291524319232603,0.10332592563117672,0.8670047904694255
15,0.5273272801978767,0.5773855554656572,0.17489761187878367,0.1290883495934724,0.5107996562055698,0.9999999954866436,0.27424162678751296,0.09165604544253483,0.9999999995903867,0.8712202580204177
16,0.7436308364771257,0.5238021941726041,0.32803265965113704,0.036230075115520954,0.34718642368198754,0.5543186885369255,0.41038816659264804,0.12115439256280656,0.43131367483509636,0.4733528055583842
17,0.8605352515641769,0.4770177983175105,0.32754834462968213,0.011739435400010287,0.3015191245009945,0.37202391240540994,0.49092641180580615,0.14846135481961203,0.4528085060273473,0.3574551648594665
18,0.7114108630305405,0.5095670660721661,0.2806452825368015,0.0,0.33486891947087,0.5456403264110493,0.4921136594157094,0.1713513053735139,0.19361665966801064,0.5429938638500765
19,0.5654704808092746,0.5617960262173606,0.17340558548660903,0.010152657280233637,0.3851646086018437,0.6422043839455224,0.43908082614895033,0.18988199564651814,0.3042325988878026,0.5546473792467315
