Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity
1,0.99999999826376,0.1449301568808857,0.004630065662218606,0.9999999665612447,0.45635547565492446,0.00908518858983449,0.44300816711258717,0.9999995624628192,0.010831693594801876,0.009524078276261538
2,0.9992060802472329,0.14601889066951773,0.004605027772855897,0.9991480719080079,0.45615234244497394,0.00908518858983449,0.44300816711258717,0.9985745106106398,0.010831693594801876,0.009524078276261538
3,0.9987228712112881,0.14660895061037116,0.0045845326229133065,0.9988999203082025,0.4559775709609078,0.0020201613629314244,0.4432738831501814,0.9974003478027119,0.011001592536321825,0.004603209644093027
4,0.9982122937882568,0.14720411670296216,0.004508045568488686,0.9984519636726834,0.45563918915199464,0.0007317383531836966,0.443518482400313,0.9962791161661807,0.011422940121262874,0.0027265490533654804
5,0.9977324611660813,0.1477690042972326,0.004518757981912324,0.997936466433274,0.45553303902554687,0.0002139942740779637,0.44371388278370866,0.9954152741766998,0.011375286736376323,0.0015693637207396484
6,0.9969829672625224,0.14819130987529014,0.004363776616109888,0.9980146981691784,0.45482193195962173,0.00047737967658604863,0.4438467411051703,0.9946857693867839,0.011633663831902667,0.0025310714318637663
7,0.996098819325705,0.14867932837422326,0.004344633723483195,0.9974623952263881,0.45448153103925243,0.0006877144723277701,0.44400105241470594,0.9941094080509555,0.012983104150657503,0.0021037855057333293
8,0.9941221613992104,0.14923624910261563,0.004308524227347307,0.9968917408244339,0.4536928954950461,0.0053893912573357355,0.44438625364092543,0.9937120706675465,0.010925803220305069,0.005482109816480842
9,0.993224106027513,0.1498268157537316,0.004327624861932924,0.9960428059406536,0.45353169789949094,0.0023761042150240727,0.4446964080798206,0.9933433663969599,0.011958293093818389,0.002594353220000215
10,0.9922308512110539,0.1505536848754921,0.004397308371737436,0.9955246408670093,0.4534682694177815,0.003813544104802385,0.44493687058625386,0.9929146077108051,0.010748825993107447,0.0019448302096241837
11,0.9912824734232857,0.15088038380408794,0.004280295855880148,0.9951601313496162,0.45282578054598965,0.0,0.44511227964681394,0.9925754085481885,0.013111402257342553,0.0
12,0.9890423986179682,0.15166006589812786,0.0038760554345398587,0.9942435077647638,0.45089120207814737,0.00623463048836188,0.4449363374498782,0.9921887050400009,0.01307286655544469,0.0026563799859775305
13,0.984288616958447,0.15176214415730407,0.0027810862020958417,0.9939345646617893,0.44604297786555197,0.013998677722826074,0.4444956684117197,0.9917712445412477,0.013958842961407321,0.004318490789832148
14,0.9780517911951082,0.1518749253717431,0.0016773272970991167,0.9930758113423531,0.44070472827881874,0.021308432738535246,0.44424622601378727,0.9913003187488859,0.015064286141442155,0.0079968285480775
15,0.9712673290972214,0.1533379053902682,0.0012330262527784463,0.9916881255363301,0.4367995579970959,0.02707759894997516,0.44473227671623267,0.9907155932889801,0.01746419166083506,0.016329506577237134
16,0.9632036375657612,0.15683486015436515,0.0009871267115094586,0.9884827311577812,0.4327524295945941,0.04019668960198836,0.4457091846422264,0.9898512400727972,0.020358484741712177,0.024526658660820336
17,0.950596556817613,0.16213497698340806,0.0005549537249897678,0.9832500980005184,0.42563321775881513,0.06055793341812685,0.44687854473353344,0.9887064729301512,0.018307973237376478,0.03560328120392273
18,0.9328000779560651,0.1689318117946839,0.0005144493925775819,0.9768049372296097,0.41293163882625944,0.08064485068248003,0.4479324031945995,0.9873455726886068,0.027124697430901484,0.042814049503830665
19,0.9101112222647412,0.17918302652574208,0.0013961422914960677,0.9675999285287218,0.3960012287307546,0.11022793846055044,0.44888555644361405,0.985723278294209,0.03175806443242683,0.05514337596351048
20,0.8834507229526403,0.19293037296326573,0.0015552226872870439,0.9532913414050928,0.3761236820263049,0.1420504981885345,0.4509058802203335,0.9835782295873028,0.011864174366540742,0.07061223176972409
21,0.8589455269905701,0.20778939860845924,0.001140269852523117,0.9352498464892506,0.35735930613469696,0.14311394326998825,0.45384622786425094,0.9805720193235549,0.034986538323109044,0.07848467396095635
22,0.8313805774557085,0.22309488824389248,0.0005422551836335302,0.9145503454079331,0.3376984625408066,0.17230978036665423,0.45809023481454536,0.9764080102460065,0.0392854654012876,0.10258455115335659
23,0.800878367690238,0.2379767616204553,0.004349239849965098,0.8894834714507509,0.3190270567505508,0.20675697924699651,0.4649645276714659,0.9708529202757987,0.05754029599341592,0.1325170588677475
24,0.7647533066710548,0.2503685296338837,0.011399677075291362,0.8539961166767975,0.3000322184052814,0.2647067690691593,0.4752405954591241,0.9637763730693552,0.06113588553547474,0.17886150952923957
25,0.72496171134214,0.2592219080443702,0.02240358646648668,0.8108212593912754,0.2805741468286756,0.3248470928495683,0.4898937536251855,0.9550213368113095,0.07073422649181396,0.23351741714247862
26,0.6805510557099539,0.2623727736056927,0.037960641320554475,0.7628582966011169,0.257034542768789,0.38642856249154806,0.5106268330099264,0.944447751630728,0.0602243163095598,0.2749960486088872
27,0.6336426176111227,0.2646706950280612,0.05783327749483648,0.7127447996005762,0.227196645069563,0.43225514582462204,0.538831353862989,0.9319329680201718,0.046817420916193626,0.29686659169871565
28,0.5872842256240758,0.27407626087894693,0.08090531222024712,0.6607572661240023,0.22669146097021964,0.46093671006532827,0.5741143508253197,0.917344804833119,0.07070816608355766,0.3143504004084501
29,0.5462554893466792,0.2964651754871505,0.10693650853302722,0.6089190136245359,0.22468904464655515,0.4922923665418714,0.6160971109148003,0.90069756414516,0.055783554641662604,0.34369095248327064
30,0.5076876950563421,0.32918855369623945,0.13509603108674448,0.5584904898452117,0.20747584611044195,0.5158213936543062,0.6631748552179917,0.8822255284022744,0.007380469752379841,0.36120654368732713
31,0.4720768123157215,0.3702268274022476,0.16284098641032307,0.5104164357582783,0.17183352140897773,0.5010415490507036,0.7097363246648968,0.8622973698091235,0.010650467413482493,0.35920078657732385
32,0.4411050782598651,0.4174972435418992,0.1900180253547988,0.4630065965504823,0.12747338229028182,0.48551245469687987,0.7513350442659457,0.841318335748074,0.008140117592990513,0.33113334120427895
33,0.4166571049995524,0.4642500437824289,0.21708792960052878,0.4145401632579574,0.08195123038731048,0.47938471956976364,0.7886872181319705,0.8195209405727159,0.10024112832144386,0.3127173165395067
34,0.39964727216102497,0.5083677135688394,0.24562889964465803,0.36460627728832906,0.04742071683139969,0.5119502337455079,0.8243231436923714,0.7970244401652655,0.0896173220208879,0.322839274562846
35,0.39035512071992456,0.5454289242754656,0.27506650608749633,0.31163069795313647,0.08764794205606198,0.536264036845996,0.8594590218602992,0.7739433620355066,0.10451599736550371,0.32273184386302317
36,0.3861576915143535,0.5729433023931428,0.30368865118748684,0.25485167181395285,0.11914291205687881,0.5676355844792406,0.8930211865780039,0.7503116194897946,0.04360061164580233,0.3214998829235461
37,0.38327576223824406,0.5877893954494059,0.3312251125992871,0.1942213715118989,0.14640415350518765,0.5866071948644512,0.923688063077244,0.7261854880439695,0.2801929068216494,0.31178319118074577
38,0.3741931112471909,0.6039744488138669,0.35915082735403236,0.13292399729757018,0.18339150596008227,0.6702919518651216,0.9491448567037599,0.7015754808009216,0.27198260929287743,0.3320574770185474
39,0.3525761328586778,0.6514074728378949,0.3788534250942359,0.08963041654916493,0.22359343444056728,0.7166445249316155,0.9614492775502346,0.6765057639083557,0.14473609818999728,0.336926893652195
40,0.31163358824077153,0.7455512222872903,0.3845887656686763,0.09872744782962366,0.2731050042458042,0.7228434583625485,0.9515856457976642,0.6510799532254975,0.17757138025592564,0.366417499178317
41,0.25414042039928914,0.8335951620652161,0.3733002668584404,0.10907325829496886,0.3273054735187634,0.7165855909430032,0.9178495946214072,0.62549074164844,0.05871326721262495,0.39917578424597155
42,0.19435565540427957,0.8982421046458747,0.35218806235838923,0.1201047066939528,0.3790606949798024,0.6958746888437007,0.867702456109207,0.5999529045801849,0.20139813318502023,0.39230885306522645
43,0.1390924833179624,0.9479057625977223,0.3258029734391341,0.13333650570021227,0.43037713875836503,0.6720359438471715,0.8111628427233478,0.574566077577686,0.16788093401904375,0.3585501166145255
