Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity,extremity speed,extremity angular velocity (left arm),extremity angular velocity (right arm),extremity angular velocity (Left leg),extremity angular velocity (right leg),Partial joint attention,efficiency,Spatiality
1,0.8770693595003453,0.11020175096544169,0.999233157384009,0.6657422787834661,0.9592462948587908,0.0025330823221587652,0.4444444444444444,0.9103679120215883,0.07277339247147296,0.013818004430958198,0.006342522474530771,0.011134867144331251,0.03669637320565553,0.0006601124996239609,0.00042020911009134885,0.03669637320565553,0.6369012750372565,0.2876239289492052
2,0.8763671967302179,0.11195964797674418,0.9991948848396537,0.6673283253354576,0.9589317849347001,0.0025330823221587652,0.4444444444444444,0.9103792044913587,0.07277339247147296,0.013818004430958198,0.006342522474530771,0.011134867144331251,0.03669637320565553,0.0006601124996239609,0.00042020911009134885,0.03669637320565553,0.6369012750372565,0.2876239289492052
3,0.8772564296229073,0.11251968881385685,0.9992002777890856,0.6694319231089827,0.9585541061415925,0.0023642382220715407,0.44451250775799483,0.9103755042642051,0.05904721215656214,0.032122599051205084,0.010293081106630133,0.009511590134921416,0.028314784762153666,0.0008567410155430697,0.0002540368937292949,0.028314784762153666,0.6369012750372565,0.3210459148019253
4,0.8774753121983694,0.11355185225869617,0.9992883046411027,0.6719372976527209,0.9582095873184981,0.0020259289264563324,0.44443180628743245,0.9103729278176589,0.06350124238895334,0.019822079782891824,0.008171210066593482,0.008307752917829102,0.029743217044282712,0.0016803566124584134,0.00034407999494354103,0.029743217044282712,0.7349097804131168,0.2819167287866544
5,0.8780884516547363,0.11391042776722926,0.999334231694329,0.6744004990319221,0.9580098890182618,0.001798325373162461,0.4443714486247043,0.9103684160746306,0.05790724226748151,0.013568843164280909,0.01004274968164733,0.008860269494978281,0.027733612467827157,0.0003413314404318554,0.0017565187344717212,0.027733612467827157,0.6369012750372565,0.23640578553228653
6,0.878903365910527,0.11464264613899583,0.9993156173204835,0.6761928136044202,0.9579264849395717,0.0020030130418945955,0.44441362464242806,0.910366455639037,0.058018536268682065,0.009988711755093535,0.011269527916448875,0.004272037982591117,0.0341592410221359,0.000762939234540701,0.0022190302192838084,0.0341592410221359,0.7523255068045053,0.22240824687390884
7,0.8790356051464967,0.11517743372173482,0.9992352449773374,0.6782091137415527,0.9580666513732574,0.0017741559038260484,0.4445574025504369,0.9103644978113252,0.05809851021121,0.013146927125735317,0.007257132680765494,0.00696395890046005,0.026856658442152376,0.0007438374161709578,0.0016037119969055217,0.026856658442152376,0.7832824775514772,0.20688215612816777
8,0.8792081728214498,0.1154735164141226,0.9992004517551962,0.6805186054961918,0.9586252151783481,0.0019008334222198955,0.4447326778487091,0.9103632276731235,0.061793806366506665,0.016813483156692004,0.007623536740226426,0.005668218650863581,0.027177084162283687,0.00047300390764747616,0.001627279358887422,0.027177084162283687,0.7548826208849081,0.22773449416667157
9,0.8792633017645404,0.11539243446083568,0.9991814894491293,0.6824837086414363,0.9594358407273218,0.0016366142404225874,0.4448584705878006,0.9103617239255273,0.05965837184889277,0.015211583205052212,0.0077970939937331675,0.0031696363085090863,0.020082181991956074,0.0007204024721988025,0.000533729563606123,0.020082181991956074,0.6729395485075305,0.2542167407781523
10,0.8786144293693653,0.11427812176830988,0.9991352144636816,0.6835379956662675,0.960295047038386,0.0014296437626860794,0.44492178186515907,0.9103632188880841,0.05605984560615607,0.004941658687385284,0.005004860476561068,0.006190527795527355,0.013180282584093076,0.0012591046666649462,0.0010486397746412462,0.007264053892357662,0.6470332473412286,0.29939751118465935
11,0.878295580655124,0.11402917401946261,0.9990958981226621,0.6848477531969432,0.9612557719960833,0.0019110390177913517,0.4448846139496906,0.9103675448569338,0.057234304967385755,0.01600466235441019,0.004207202641167138,0.013161890766884768,0.019325419236305652,0.0007803417232956556,0.0006738731032462354,0.012182741251196408,0.6407387849196166,0.3110848468843885
12,0.8789267030520519,0.11352499005974173,0.999102508834869,0.6868539670861893,0.9622852368916521,0.0019962829870062994,0.4448120150292306,0.9103729959345506,0.057456119493914354,0.006491985093014335,0.008533081477461497,0.008965860982362316,0.024768335752082933,0.0008409374574433916,0.0011535666680350751,0.012650323775416968,0.6689270832384145,0.28595512633897624
13,0.8802288011276063,0.11247779511511612,0.9991108592081828,0.6892298365225595,0.9630579171241289,0.002469347809385969,0.44474833694043103,0.9103776057248021,0.059863753774550235,0.02796664510020632,0.01136308188591487,0.00523965201650309,0.026290297206259063,0.000975939739721424,0.000834426522069524,0.026290297206259063,0.749370635066996,0.31465070197970696
14,0.8811207586407047,0.1115264532010063,0.9990416206961219,0.6914379378256044,0.9637510230338656,0.0021867734022947526,0.44474597984748393,0.9103821068348957,0.06312064795054624,0.018102459746337268,0.008110323753296867,0.004479907067956384,0.023164435245515414,0.0009502482746417745,0.0008068707824264856,0.023164435245515414,0.8766092109029611,0.29603678864598754
15,0.881862215807645,0.11112937913412171,0.9990706730366098,0.6935789910823401,0.9642680140369122,0.001864068044676208,0.44474348773514194,0.9103859033751708,0.059227098346356,0.011644541901508324,0.007475406266271085,0.0028065750939575617,0.023110032809173474,0.0015133573637467418,0.000799844297311212,0.023110032809173474,0.8594943786621305,0.27171002087195556
16,0.8825071548390185,0.11098060334812433,0.9990783275454809,0.6962980818901576,0.9642910844331434,0.001969304252822026,0.44466437493271616,0.9103897062753106,0.06644842427952569,0.014145528170844208,0.008590466104714272,0.005710919115603062,0.02728022418000405,0.00109732966222283,0.0012627013922841342,0.02728022418000405,0.6819268107352592,0.2471779128822627
17,0.8826050164484097,0.11170883103025789,0.9990250939156049,0.6992386342502641,0.9637549492721887,0.0015816184734661906,0.4446238722501408,0.9103937276689033,0.05194429156994736,0.006283919674510337,0.0053697697987318185,0.005185727576715052,0.025254173769589335,0.0006555268622159206,0.0005172382939139652,0.025254173769589335,0.6482718699239943,0.23091944127507327
18,0.8824028024215521,0.11396891340386599,0.9991005952076512,0.701962078804202,0.9626814950423606,0.0018300727199318614,0.44457343882949846,0.9103973493743668,0.04874813974758523,0.008179210156297908,0.004831171782375082,0.003736629720248498,0.021045155516857296,0.0015443537780213258,0.0006234816415695203,0.021045155516857296,0.7522041916531462,0.2752272087512517
19,0.8817570378625705,0.11696930070903414,0.9992020174501927,0.704482469588487,0.9611313677257428,0.002942617138316975,0.4445349146281127,0.9103989212580982,0.047255231745431565,0.01973095000427384,0.008705689197367809,0.005800945442303741,0.024266805682745793,0.001899606622514726,0.0022695223636979207,0.024266805682745793,0.8068442109436634,0.33164769077810524
20,0.8803437017369566,0.12181738739416281,0.999262731622829,0.7073499104656136,0.9595350572834542,0.004056229224913064,0.4445645596748768,0.9103999334454214,0.07383828198781474,0.026428775993373677,0.013868708059639679,0.0063330989125060634,0.0304175577917071,0.003040179169065377,0.0028564111474160226,0.0304175577917071,0.8177159680162855,0.38336300857991074
21,0.879396376584933,0.12569844706971384,0.9992745613183569,0.7099470762591725,0.9584292939610608,0.002822177381288074,0.4445736891032162,0.9104005623088696,0.08005579465009577,0.013828835201991612,0.007900484224436967,0.0062139786994664095,0.03070046322150704,0.0015659519075916697,0.0012919754919252092,0.03070046322150704,0.7385929085852662,0.3310788050955922
22,0.880157271820352,0.12674015473233108,0.9992959591499737,0.7122800655148143,0.9578076893750371,0.0017287069308289504,0.44454993467599907,0.9104014541718107,0.058724283586022795,0.01221517248615339,0.007831177899287766,0.0032453796078699367,0.023934684890851286,0.0011718381650266745,0.00045153905301507956,0.023934684890851286,0.642202836948035,0.2669003305891437
23,0.8811386406315129,0.12604217357076403,0.9992590783345041,0.7145009827810841,0.957675510003319,0.0018350513385381178,0.44452247646634757,0.9104018629724818,0.061721895602478635,0.02327763427689827,0.00797814292447962,0.004664253199315483,0.01852740729611268,0.0015472964826689078,0.0007670865471629616,0.01852740729611268,0.514319953512181,0.28054042312660443
24,0.8814795758075616,0.12519832718337523,0.999242029655655,0.7167419417556171,0.9578932728693172,0.0015210444116354046,0.44454224508896306,0.9104022253150316,0.05881702595956054,0.01251520288222049,0.00562518903341226,0.004311779028031507,0.018993485162488923,0.0009186479780960419,0.0007916274007500193,0.018993485162488923,0.5583932650829826,0.2451567504999906
25,0.8813626354762286,0.1259917486248566,0.9993175309477013,0.7193818147664697,0.9581763759914932,0.0015269133507100755,0.4445548149019098,0.9104026725406399,0.05572190509628002,0.004262484249339837,0.005211098245015937,0.0071999088999407474,0.022283730186342478,0.0010145931344067416,0.00019130609727390204,0.022283730186342478,0.5572779802890383,0.22163431661694583
26,0.8806599179145552,0.1264340404974444,0.9993145735238192,0.7216263818753172,0.9582951987810419,0.0020610135511553154,0.4445379739670865,0.9104039045664473,0.06621416559997333,0.022725915196622808,0.001632587270754927,0.008034830541236378,0.024186862810939284,0.00018189984433085392,0.00035887212287244186,0.024186862810939284,0.5007953356041445,0.26202583977493693
27,0.881466744972438,0.12659283689178816,0.999317704913812,0.7240029041390268,0.9582204095768456,0.0015459861503171637,0.44452300510189263,0.9104046277933605,0.06017323317012203,0.023075517046438614,0.007349452501790104,0.0056869101303834374,0.016299217772539697,0.00036791906525655697,0.000359326363219761,0.008244797963596177,0.6173945492259799,0.25887708601897846
28,0.8813536352218936,0.12721969709556208,0.9993363192876575,0.7255705938532377,0.9583044601261312,0.0011317603894134042,0.4444867935753862,0.9104057166461557,0.059227274900672505,0.004972242376768529,0.002478768020310847,0.002387232873807082,0.016989381163114832,0.0003395024984116341,0.00012579619160249793,0.016989381163114832,0.5746743278611812,0.18981727577117374
29,0.881149295453783,0.12784800548287184,0.9993740699336806,0.7266735744019281,0.9583646335397917,0.0009372848910602986,0.44441569254795693,0.9104069613782019,0.06140359066484602,0.008139767951617489,0.0014308975904154832,0.0028588215128488104,0.01182818228594313,0.0006531357979731353,0.00025061340300232987,0.01182818228594313,0.584073747384904,0.1758711390003893
30,0.8811616644133737,0.12762422894957892,0.9993382329148752,0.7274602662956404,0.9583769774078674,0.0006447823116242913,0.4443403664710392,0.9104084283154114,0.0577102052923568,0.0014591292987169867,0.0018138713007657139,0.0026858859342449087,0.009349604624047863,0.00039930124042835926,0.0002983788149998715,0.009349604624047863,0.6946049970423664,0.144030454698118
31,0.8814404837517977,0.12735779730793356,0.9993041355571769,0.7279762374464991,0.9582786706276036,0.0006513257259775854,0.44431668567870525,0.9104100556016165,0.05902642844455586,0.0033176524278625643,0.0030646688916451323,0.003749192780474873,0.008876214411898585,0.0007303853133859768,0.0006693130934761406,0.004734527697140047,0.6303489877433132,0.14791819873417722
