Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity,extremity speed,extremity angular velocity (left arm),extremity angular velocity (right arm),extremity angular velocity (Left leg),extremity angular velocity (right leg),Partial joint attention,efficiency,Spatiality
1,0.8838015315077886,0.0661096228307379,0.9778630784110324,0.8349836492443503,0.8018282308227429,0.02384602445866411,0.4444444444444444,0.9612246758532371,0.021540733086397413,0.25753612458321273,0.0718921325779909,0.03486556723427384,0.09287269433782609,0.0958794777611649,0.003649991571230161,0.07078206453712162,0.957040050510422,0.4223980911340365
2,0.8922558023865281,0.06295176833457439,0.97933384725716,0.8320577648569594,0.8037086472310528,0.02384602445866411,0.4444444444444444,0.9612067792446657,0.021540733086397413,0.25753612458321273,0.0718921325779909,0.03486556723427384,0.09287269433782609,0.0958794777611649,0.003649991571230161,0.07078206453712162,0.957040050510422,0.4223980911340365
3,0.8984760186690816,0.05885480200277932,0.9802629126102871,0.8307205595884112,0.8060276653519207,0.02586578640834511,0.44401017106207785,0.9611888398268427,0.02336860277112696,0.2834589938255012,0.05053206093233114,0.03740353179275788,0.09691507534713226,0.09699034257479891,0.0039203159012933635,0.07271453172072419,0.957040050510422,0.4401831342323099
4,0.9038689278693792,0.056833664710925394,0.9818414190438385,0.8309334600034661,0.808217815404957,0.026795870842186674,0.4434568261333499,0.961172453155071,0.0417630003428989,0.29863423580390625,0.04753968413575156,0.037542068505762034,0.11165557839520601,0.09828825640402057,0.0035079065826022415,0.07872893804970997,0.9523359397438468,0.44845013685154433
5,0.9111545918217201,0.05623739407661012,0.9838201719853762,0.829801228154905,0.8107868037250482,0.025423837653356995,0.442278770049451,0.9611567125724059,0.04167828603508974,0.2854487868764787,0.06313880113143762,0.0346626919291219,0.1071763896254875,0.09966026884551246,0.0005077300114194274,0.07756374692662499,0.957040050510422,0.4366372607461624
6,0.9203892047193338,0.057409673696306646,0.9850987676793818,0.827109202392623,0.814248505582809,0.024175809173886228,0.4412347608769365,0.9611412433096413,0.03245620362350363,0.26876669711837947,0.07727547985906605,0.030145879185297774,0.09810655937455924,0.1010228709757077,0.003997093088022393,0.0746735363813501,0.9563109114755972,0.4265141082711685
7,0.9302926763962471,0.05985820007259782,0.9861544863795565,0.8258747720212045,0.8188118421725104,0.023681337063732273,0.4406089938661358,0.9611260623609905,0.03174119119128572,0.2610349776161836,0.0834310047163155,0.030176199287798966,0.09910517046492592,0.10244607031847361,0.003267072339771191,0.07558171529377482,0.9880286107076366,0.4357358520626606
8,0.9401564368354861,0.0654930095581877,0.9875479473385252,0.8261415988559437,0.8245435775242067,0.02334914585857604,0.43992069205617934,0.9611106017836495,0.026714875568626697,0.26122558895395376,0.0842153786476606,0.03434400251671111,0.10202861731724484,0.1026187270998746,0.0018159659354671617,0.07674275415641979,0.9899330306407548,0.4546953528129932
9,0.9486469941342222,0.07223066091576172,0.9886198403838857,0.8249142452173133,0.8313926931262958,0.024341048073104256,0.4392779335748105,0.9610960077360633,0.03234382910737514,0.2805362604090461,0.0713901918301844,0.037188822502028526,0.10348766772393676,0.10228751596076187,0.0013152963135993924,0.07716569388176199,0.987150993928126,0.43468004473771077
10,0.9569708761031678,0.08043062600513981,0.9895308124017203,0.823283195773556,0.8393184801000139,0.02451854020487722,0.43890720544629014,0.9610829388005637,0.042930552385026265,0.2820366973156558,0.06743492645061816,0.03306811400277816,0.10409031175626841,0.10214731992783703,0.0019249861400923204,0.07733911188153955,0.9823525470860571,0.43488484375309067
11,0.9657886009609188,0.08797738489144447,0.9903685886540532,0.8223446254120754,0.8482027870665616,0.023516794673738475,0.43864877267047175,0.9610724669724731,0.03311137583857314,0.2723630929810559,0.07191233884087954,0.034153540202856,0.10235997272854247,0.1012801578091995,0.00043064249295411895,0.07636504895165323,0.971440027450104,0.4334537936212164
12,0.9744613274252117,0.0956398747627191,0.9907904923361018,0.8211270052550617,0.8580354499386529,0.023621703675048105,0.43851263581043354,0.9610622826051082,0.037014888128926435,0.27838674990391105,0.07391082385682916,0.04412767899697377,0.10494944919366264,0.10139611359980386,0.0002573077354506033,0.07737958604754994,0.9733899916801488,0.43919343651801107
13,0.9819664949708514,0.10269820572134201,0.9908582052727268,0.8197167230500408,0.8682590984633143,0.023589854940479778,0.4383700021050191,0.9610522327397558,0.04333788919701232,0.2853859087189358,0.06312588025697795,0.0441847961816947,0.10360932714654525,0.09929103623904698,0.002374347177553758,0.0760876362695971,0.9800426633823053,0.43776016033489057
14,0.9895230332266809,0.11012636902635987,0.9906945428307626,0.818191716387021,0.879159785964988,0.02313197361878623,0.43810485945900624,0.9610427747602447,0.04215424779606329,0.28203770980073245,0.05744080856626339,0.0341818652511615,0.09719848095049091,0.09862004500769535,0.002964495001999064,0.07343194723431984,0.982652122029065,0.43159520785000943
15,0.9984789686902447,0.11899199463958463,0.9905665187764958,0.8163912311472052,0.8901049813294932,0.02262094018528365,0.43786067241712645,0.9610359044126461,0.03933165552560744,0.2696885296678909,0.0691006355930471,0.031574873749510804,0.09339736587695913,0.10069657683986095,0.0009853972836431275,0.07278522851880753,0.9832297243868958,0.42988931815597886
16,0.991755937938213,0.1277364304255818,0.9898427853647945,0.815380473971433,0.9012479304699617,0.022276137145559694,0.4378609951122427,0.9610313890465706,0.03785829592554798,0.2615506730731129,0.07321636409762923,0.02981825337312327,0.09779359997042955,0.1005288563387658,0.001936935149099439,0.07437092111594826,0.9517506311798187,0.4318526753866235
17,0.9836043956376382,0.13594175692708593,0.9890442113389287,0.815158406766734,0.9125295803220894,0.022353449477926834,0.43779937272263764,0.9610280041575865,0.03730545511554085,0.27167249746172684,0.06518587975701094,0.03478245983670933,0.102574583132034,0.09647119476216612,0.0010813836906024023,0.07464216671032504,0.9741993829512513,0.43259467218571
18,0.9755654721243702,0.1430413965917052,0.9888207860622104,0.8141110072423555,0.9236780951567204,0.022745538352375298,0.4369752001955051,0.9610254115851996,0.03810173212079176,0.28517504031599505,0.06377673083420364,0.040883774374800924,0.09742654387918662,0.0928760879661028,0.0039617775376427095,0.07136348694198354,0.9789234223059348,0.42982584300336035
19,0.9682755019565614,0.15018112045994253,0.9878086558516039,0.8131570921720284,0.9349963975204334,0.02314237795283751,0.4356226502477145,0.9610227629042095,0.04983193245545063,0.29466151169674426,0.05609088015114231,0.041917049120929625,0.09348152855671635,0.09129322346418005,0.003271069734891433,0.06929053200783615,0.9871428363667256,0.4305586647379536
20,0.9617564131340677,0.15628545402203947,0.985591948136825,0.8105623560624255,0.946382109267166,0.022200590733055962,0.43450872270311014,0.9610200215175357,0.049171940645311565,0.28331207525629754,0.05630512143524307,0.052474437456407605,0.09229734740092752,0.0889391936197878,0.0012069240396854505,0.06796370288276825,0.9903919841388963,0.43217783103620216
21,0.955948331835192,0.1635185828087798,0.9828338110704894,0.8098961851916525,0.957347579275474,0.02139714112881439,0.43375457723218247,0.9610166734968615,0.037590407350724296,0.2767952869467478,0.04473402477604046,0.0329578374383739,0.09051414204154422,0.08367826471466408,0.0018580374626778408,0.06532215253357812,0.991589796973639,0.44126431268457594
22,0.9513708514389969,0.17074167736022,0.9805477455704226,0.8099573426553097,0.9670936159229615,0.021651810137722882,0.4330156031154699,0.9610130794414383,0.04293522308533085,0.28371801241689626,0.03509739126996727,0.03917367377578514,0.09254784789157597,0.0772374141760603,0.002698369169512072,0.06366947327536361,0.9939610160597815,0.44415358561254475
23,0.9483745314705041,0.17611356820391547,0.9784557722125846,0.810369803207927,0.9736426832912319,0.021492824537511085,0.4322664357266424,0.9610101357030493,0.05001542861327453,0.28398540523057186,0.025860332975878805,0.04547489964264901,0.09199692993951425,0.07058577251618617,0.0022523118554678805,0.06096851342088766,0.9936642438605204,0.4332938995728981
24,0.9466401192863128,0.1802262394612062,0.9758429301114768,0.8087141968108068,0.97383827266208,0.021189606327660558,0.43199835638950945,0.9610073279022461,0.04505457798654924,0.2920243437937128,0.014204377613212174,0.046909175414035706,0.08731249175831376,0.06247679232292356,0.005869398663943046,0.056170981530464,0.9903098917974684,0.4222381890195775
25,0.9472389427178433,0.1836709177163161,0.973749311904976,0.8072414527169596,0.9697126438102597,0.021059537586227237,0.43215501643867077,0.9610051794402599,0.040472390278920425,0.295871489065191,0.008268515485725816,0.04607300792502683,0.08934222463258489,0.052004898408287,0.0049627538231771925,0.05300517114032697,0.9893034093603345,0.41384249119312405
26,0.9497705350924155,0.18731438956298135,0.9731818391162557,0.8083672673424414,0.9655305623116669,0.020775114818509955,0.4317047651064282,0.9610035751717038,0.03579649929146171,0.2887220352662613,0.021338798386295453,0.05230884911819019,0.097892963583358,0.04276668406710363,0.0018775444132413974,0.056325679763080574,0.9775334353209276,0.4086635919206406
27,0.953615450647858,0.19086654217329102,0.9730154352598532,0.810227009439791,0.9635062948562549,0.02096175383474788,0.43066078448419426,0.9610019522796776,0.05629541096129767,0.28236421087274044,0.02572101959098027,0.06300990112496821,0.09790148794910206,0.035334390533092355,0.0024454540662874205,0.06034177090277635,0.9730489561390462,0.38396245609647783
28,0.959501272021006,0.19355250822774756,0.9735001173325379,0.8100193737087723,0.964170248821548,0.0203308051535103,0.42981771895791265,0.96100091534631,0.03278958520833118,0.2805494543116035,0.059646731105529684,0.0384548828582784,0.06845835355075687,0.029665788215964654,0.003569260766985033,0.04009246365338822,0.9761928438130465,0.3407096877115922
29,0.9667304351372409,0.19617640532354036,0.9747474609019473,0.8103959275034128,0.9661872589974685,0.021591672747432313,0.4291753834161318,0.9610007789107287,0.03392114955142433,0.2958461178302822,0.0642870271949988,0.04365838968497148,0.08343275252135454,0.026492091389218007,0.0025453380997386707,0.04765917832737226,0.9828407160674004,0.3399101033683449
30,0.9742476009530983,0.19792441801837607,0.9761894448964732,0.8111802870375301,0.969516471715056,0.02231666831154453,0.42866567946161355,0.9610010153492952,0.04010148561239278,0.2978401167819232,0.06276290388382165,0.05271770065341521,0.08343303036000872,0.02236810528815929,0.005331610696226426,0.051056524130033976,0.9846734182817685,0.33986668417879945
31,0.9831414334005135,0.19930011421714355,0.9778614335623694,0.8111578623933478,0.9734218451565293,0.02224576719752267,0.428309063363101,0.9610019353367154,0.037865975093888164,0.2909646141488989,0.07467833803298855,0.05928927823321119,0.07415947143210658,0.021540633438887576,0.004057519341562334,0.05004328112449417,0.9917247525641978,0.3544464271586186
32,0.9933237227453199,0.2005247353227419,0.9796170353686325,0.8115846676442372,0.9757836999867273,0.022676801501167326,0.42806205063592767,0.9610034427681801,0.040664220585292316,0.29690368248267396,0.08521529531374326,0.05781299549866833,0.08049116145910024,0.021721622088561175,0.005060555711933679,0.05186405885916321,0.994257694183791,0.34859496457048245
33,0.995498515193593,0.20150603415946788,0.9812344698872072,0.8132408314105459,0.9756234369566666,0.02280883085244494,0.4278429223755716,0.9610052131913484,0.03693252318279923,0.3021533975322774,0.09317617301960249,0.0557667546481892,0.08343253024976742,0.020532991009399044,0.005172249685823375,0.05219973183673373,0.9967490266646516,0.3383276079388739
34,0.9840296091184277,0.20080822593627695,0.9828447767282424,0.8147617075530291,0.9728912480396001,0.02324356481416514,0.42747759715731665,0.9610075478605145,0.03269845120523559,0.30794714550184327,0.10189975350257933,0.05942732870575934,0.07479970367845498,0.019639147977283784,0.003962858320473152,0.05033513714408037,0.9974630036830034,0.3438528626598022
35,0.9727188034852643,0.20047861847927664,0.9845842041893199,0.8152127062239595,0.968851273323105,0.024085197089074067,0.4270208650339806,0.9610106417931411,0.03414234685679378,0.3169400101977131,0.10361663556546027,0.06311576528809833,0.07087522249777727,0.0215584034006835,0.006380715047208406,0.05024662041970335,0.9959656598582963,0.35274021525044513
36,0.9618234353575394,0.20009476859732583,0.986079645765392,0.8161626478733989,0.9644736385876489,0.024349882499139844,0.42706119702517575,0.9610147461343085,0.03362847751650293,0.3217648409850661,0.1002949597494724,0.06403984229746594,0.07261192496643584,0.021392716810270766,0.0073761317228626345,0.05124441272396316,0.992588033743836,0.34088683786540724
37,0.9525909956888171,0.20040310044843418,0.9869955523292153,0.8167397788104832,0.9599675019621438,0.0243178259117843,0.4280273236313565,0.9610198040271855,0.03073988669155074,0.32529914424716033,0.085871968869589,0.06385616568118507,0.07411321056369385,0.01948178826488811,0.009433570057074441,0.0517385160918296,0.9914944491020676,0.3123150760103459
38,0.9443960710683956,0.20010403033742444,0.9875819408775597,0.8176649604928952,0.9553585225629218,0.02457887875773591,0.4294425406618888,0.961026123789809,0.029433704890179074,0.32813628013036267,0.07492206674359056,0.06704930932309025,0.07367144184514318,0.019904434981034235,0.008176506601123259,0.05277028168808753,0.9944778489795821,0.2934618490713433
39,0.9355265661451381,0.19787211614400324,0.9878270233283403,0.820364657300924,0.9502162564301956,0.025102425315125677,0.43075412057316714,0.9610333959599311,0.03272004577221514,0.3276319475412336,0.07749556012094887,0.07409545836239348,0.07291713471906673,0.018124937894495815,0.007015899615221898,0.055129722405547574,0.9958786764868021,0.3408758590935566
40,0.925712302172223,0.19408086721016737,0.9881938245801798,0.8230605051188047,0.9439893444325274,0.025507485607341503,0.43197168222584637,0.9610416609387927,0.040404270511556095,0.32708019353796863,0.08605568060607958,0.0746275076040129,0.06859190765268137,0.014564179088013348,0.008768761476773301,0.05370728072126035,0.9944434922809233,0.38826820462819206
41,0.9155164739905605,0.19029740421031274,0.9891453695317006,0.8245195225761515,0.936595304648317,0.024557443821928548,0.43281859425767,0.9610505220253761,0.029230283516609706,0.31748748208973754,0.08899389101517345,0.0723944659026422,0.06354247441404001,0.012997077949348079,0.008360492817977813,0.05097635261875583,0.9939664922194724,0.3921517123988931
42,0.9050839629723293,0.18719249950169115,0.9899743732578311,0.8259718567385806,0.928278499998826,0.024280899076830433,0.4331425168418635,0.961059512071957,0.022963415597339287,0.3155361212451984,0.0870270294322818,0.07681527791926483,0.06789618273329603,0.00907070276492069,0.008243240766079251,0.05426679774471033,0.9927944428942311,0.3836128033445882
43,0.8942298760202233,0.1840818768498649,0.9903428193583336,0.8267171736112011,0.9191280442390461,0.025479655503148194,0.43365975956005387,0.9610683222349227,0.03081386418604301,0.32644406081828403,0.09124594012607469,0.08182969609765126,0.06807798265583911,0.004896985068772052,0.00812245610496128,0.05621537953255888,0.9938827036433704,0.3999376338524748
44,0.8828227968524327,0.1817282492721684,0.9907789783954611,0.8266363388160487,0.9092627341583934,0.025240877441405515,0.43459959295346595,0.9610766656725945,0.028757587455864986,0.324216289514556,0.09884222450445655,0.07643345955185676,0.0647355277785588,0.008630682186823798,0.0042307304112139755,0.05293837024890584,0.9925674417118966,0.408125937773247
45,0.8778421455671654,0.17840443824480845,0.9892202101458651,0.8267840541451948,0.9020406123162901,0.024973279745178444,0.43567638007700177,0.9610845174163759,0.03421300493050302,0.30947206335625166,0.04884608797050712,0.0735127018440578,0.059101918135336586,0.00892830700105247,0.037890495747778086,0.049730482492272896,0.9944816647751324,0.3903071510281953
46,0.8683240509684842,0.17478478706457923,0.988606955736026,0.8264560151441771,0.8929780677996465,0.024232526096599653,0.4369186887127785,0.9610917420591144,0.02024975260921268,0.3078074690806513,0.0862857395446802,0.07935140957821626,0.048780892836715724,0.005067457966561306,0.012907618855585048,0.04804961340559949,0.9963643169639426,0.436056482985517
47,0.8607307638329529,0.17068379107196,0.9872069153824053,0.825590441560667,0.8848736228421619,0.025633205624660822,0.4384883483517073,0.9610983389079876,0.02666577087478537,0.3214898919485444,0.06790421924329279,0.08218065229678952,0.059057973294654106,0.0033477227115732504,0.02690038887611691,0.05296448459679135,0.9964053457242679,0.429651432491681
48,0.8539990111741546,0.16699429087653378,0.9855319111606271,0.825384181125228,0.8771753927065044,0.02527620566831408,0.44036346133594734,0.9611041342089337,0.0328137463950622,0.3144265019939411,0.05960200449419665,0.08368226791931249,0.06343332093793731,0.0034756775163776983,0.029365851974277435,0.05516834582146868,0.994718373980735,0.4341457068438561
49,0.8474978987903224,0.16257499142031304,0.9838138667321682,0.8260912952239854,0.8698484167615972,0.02427612982660067,0.4421781556532552,0.9611091817007925,0.026305540630703953,0.2994500604935151,0.05985180714097653,0.08895550330538186,0.05485554827003396,0.005291683751321264,0.028228627970880948,0.05392914434078093,0.9943495561671631,0.45941644409249927
50,0.8406593336110562,0.15790979534024868,0.9819151630922278,0.826596083973114,0.8626513047048737,0.024340308111947557,0.443853615463268,0.9611132964309393,0.030545769976634215,0.30147088629832125,0.060868290071464284,0.09550620947798896,0.05656487694527358,0.004309271216433825,0.02751977185907502,0.05702665740872346,0.9962465911920387,0.470495798225308
51,0.83237335444835,0.15384497441602862,0.9796559634536558,0.8253070788631128,0.8549313204839597,0.024011062000927126,0.44558395634404707,0.9611162728615934,0.021885620951664797,0.29939342040836475,0.07115217052388467,0.0933586392227329,0.05576640132276396,0.0019700075378241877,0.02363539602280349,0.05592189020456132,0.9966836077655619,0.47623130780088785
52,0.8314779387478655,0.14764269933191634,0.9777051729393884,0.8252497679216474,0.8513034588699353,0.025322392987407794,0.4471957178251354,0.9611194806736092,0.031179498035403937,0.29752685228045794,0.01470718743921844,0.0914187845732716,0.05239165340011274,0.001112423679436912,0.05935470729177507,0.05079128631628985,0.9917011733253877,0.4410742974916704
53,0.8306386318217791,0.14183889861966315,0.9759164000184223,0.8271507130416567,0.8475351234261994,0.024508399322700734,0.44852670258292365,0.9611228066694335,0.03477497874934661,0.28694913158443736,0.011899307485047824,0.08812372122798712,0.047875398350960816,0.0007700429096995531,0.05667735974400726,0.05430040536449789,0.9871298474163771,0.44216534374252936
