Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity,extremity speed,extremity angular velocity (left arm),extremity angular velocity (right arm),extremity angular velocity (Left leg),extremity angular velocity (right leg),Partial joint attention,efficiency,Spatiality
1,0.9565631533250947,0.037692445806041405,0.9205625273602802,0.7974257550704038,0.8899161078919451,0.014277513081742872,0.4444444444444444,0.9663352330384117,0.08942764192713824,0.06630995165893126,0.031031940605050323,0.17425209828722238,0.16998433814752506,0.03408219437898591,0.03336225171937963,0.12908866366303026,0.9001493346372105,0.5477536357545886
2,0.9538196917508367,0.038200188672910765,0.9182034632034632,0.7960906550767207,0.890724134590495,0.014277513081742872,0.4444444444444444,0.9663348862786423,0.08942764192713824,0.06630995165893126,0.031031940605050323,0.17425209828722238,0.16998433814752506,0.03408219437898591,0.03336225171937963,0.12908866366303026,0.9001493346372105,0.5477536357545886
3,0.9504086027703375,0.03738554492092282,0.915929519918284,0.7946157204924204,0.8906770796001404,0.014281981376965645,0.44807281882871053,0.9663302743068539,0.1112604688771609,0.059517405705561445,0.03244667624260766,0.17372892787721483,0.16773364030336785,0.036786042582418146,0.036145968467763044,0.1280484630677185,0.9001493346372105,0.5522173154226906
4,0.9471101785942979,0.037073772804340085,0.9138233863514762,0.7928475545400699,0.8905282824546088,0.01371913653247534,0.4513734565904181,0.9663237747828735,0.1317575947547998,0.04229673309763712,0.030694724378633742,0.17066249328633165,0.16325667163551788,0.0380586469067717,0.03673612062293387,0.12521968684569357,0.7567182829957182,0.5468648572539722
5,0.9439169096157166,0.037015640971141885,0.9124055158324821,0.7899784267146004,0.8897584910985348,0.012641866949849721,0.4539718182489547,0.9663159138200235,0.13158410790616012,0.02925678968778348,0.02964769658137131,0.16625174102097715,0.15406748472510515,0.036068119315444125,0.03386322919558465,0.12011970965478085,0.9001493346372105,0.5374763375342729
6,0.9403637613209843,0.03729557905447497,0.9119337030011188,0.7870758917332674,0.8886792376429995,0.011794392599615892,0.4555177172021183,0.9663058862558791,0.10290915656151159,0.035096236053244446,0.035624310340363965,0.15612736672232794,0.14668916734846543,0.035605980364452935,0.03065902789598298,0.11355620027654752,0.7815192811680551,0.5424242224361522
7,0.9363888736874317,0.03844205425954254,0.9123568753344033,0.7844808575645514,0.8875723118324663,0.01189746366867946,0.4558284738104193,0.966293690086304,0.09478480094034676,0.06237537817484236,0.046669960376402565,0.13709253746649833,0.15385980122116671,0.03466238820476433,0.028132542377186254,0.1091071270078744,0.8828785517184471,0.5756932274531786
8,0.9321725504720795,0.04171385263484439,0.9131132350795272,0.7798546255486716,0.886588644969778,0.012223884740110758,0.45526800418920643,0.9662804288392974,0.12482798327900793,0.07176739339783117,0.041309340545128026,0.12365154348980982,0.15941082954854718,0.032150312242651656,0.029313779752330266,0.10614838988938387,0.9326722902378162,0.5959584585771434
9,0.9286908762724049,0.043286802110809985,0.9137650177537818,0.7763071465815414,0.886029783678782,0.011482864490619627,0.454359599193286,0.9662669554843707,0.10016235746592535,0.0742888767381375,0.033833655431943055,0.13638476257619775,0.14023338298275967,0.028898307956583897,0.03201727339339252,0.10373180458460904,0.9456598873108749,0.549910548619821
10,0.9257842908382816,0.044280519597180865,0.9148497008609369,0.772965529953814,0.8857712352234528,0.011961036206312276,0.4529873005265531,0.9662525984196938,0.09933247341658706,0.09459732240740684,0.028345850370195203,0.14126637831724523,0.12662574549824632,0.028977120554989844,0.03390745516397246,0.10045954643080932,0.9564624379833548,0.5406320037625091
