Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity,extremity speed,extremity angular velocity (left arm),extremity angular velocity (right arm),extremity angular velocity (Left leg),extremity angular velocity (right leg),Partial joint attention,efficiency,Spatiality
1,0.9790793649498288,0.042933203008818976,0.9998761554214867,0.8389262448948966,0.9399590450380712,0.00111042101719478,0.4444444444444444,0.9620090785472567,0.06976519727076551,0.011392481986905525,0.006466829605633757,0.003994711413740159,0.0029385163951674313,0.0010228629248095053,0.00030314535618826974,0.0025999604283403464,0.9087388074958599,0.1516889471376105
2,0.9786529572260645,0.043045554073258094,0.9998577055773878,0.8390944083046821,0.9398834916494829,0.00111042101719478,0.4444444444444444,0.9620090381798896,0.06976519727076551,0.011392481986905525,0.006466829605633757,0.003994711413740159,0.0029385163951674313,0.0010228629248095053,0.00030314535618826974,0.0025999604283403464,0.9087388074958599,0.1516889471376105
3,0.9782969735153443,0.04324271435016137,0.9998300308112397,0.8392498299458273,0.9398364768632563,0.0009606539608399834,0.4443836247553966,0.9620095897245429,0.06988536148087954,0.009731285788990863,0.0057024620645341135,0.002701788258216307,0.0034655468612015705,0.0007660045874910617,0.00023186161299895643,0.0023127506697817038,0.9087388074958599,0.14885234213238013
4,0.9780747225612281,0.0432361933427706,0.9998138871976532,0.8394260326006036,0.9397514534971003,0.0008198797507170432,0.44430717634939265,0.9620109457510088,0.06945887812678281,0.008669323026913426,0.004317935918031856,0.00191136261040259,0.004086503090441653,0.0005727762843495373,0.00035868642261715274,0.002249199637816591,0.8897958390371181,0.1452279575415485
5,0.9778988920084076,0.043139268948944,0.9997908248925297,0.8397214656895843,0.9397036130926135,0.0006999015078510045,0.44424586640448677,0.9620113023117834,0.07020088722744303,0.007788980058530427,0.0033772142334005427,0.002227785193974611,0.0036298778794664694,0.000288386687999764,0.00043403809660660697,0.002196623652540405,0.9087388074958599,0.12799549233848173
6,0.9776449797695139,0.04295833933686085,0.9997769875094555,0.8400645063693608,0.939642959142541,0.000626263734157507,0.44420361695197486,0.9620122469432517,0.06788996698004485,0.008461591312682792,0.003211972955849305,0.002111871617219708,0.003344018174900982,0.00024998006469593135,0.0004067121741002216,0.002045958672045259,0.8555117911658913,0.10668753790764873
7,0.9774170548392761,0.04287214172017036,0.9997815999704802,0.8403890151075948,0.939578873265764,0.0006409526385691775,0.44416415156222544,0.962013378435771,0.06705544939009778,0.008929755147969409,0.0030165748584406525,0.002648059072878425,0.003980760108910853,0.00037251125021589934,0.0001515726780940954,0.0024858071931709797,0.857771171316072,0.09953549421984698
8,0.9772242946647611,0.04281075709278565,0.9998138871976532,0.8407206251468562,0.9395198254141051,0.0006745840057651244,0.4441208793934642,0.9620138390711468,0.06619065289451706,0.009257357096180342,0.002577959357290203,0.0029776983437320376,0.004486677843114696,0.00032153420556878444,0.00024061416707359855,0.002799141070067525,0.8824580025292371,0.10850222125509304
9,0.9769380518107277,0.0429377057747802,0.9998761554214867,0.8409512827162842,0.9394809869815417,0.0007710593129819346,0.44406866879709594,0.9620142657457627,0.06702984063511623,0.010452477776079102,0.0036353685916789033,0.003238726474631039,0.004649070286212342,0.00039408896304461027,0.0003008631755030606,0.002957923785316268,0.9226238726853636,0.11234224843393599
10,0.9766615252093357,0.04304675378644182,0.999949954797882,0.8411226054514365,0.9394333091954741,0.0007777307988659815,0.44400438102944334,0.9620146097084935,0.06774252047210022,0.009893661367103597,0.003570612573137927,0.003384327684392222,0.004401129983656747,0.00045874216612456413,0.00033277021187153044,0.0029195466255183635,0.9275684231315154,0.10982481231328121
