Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity,extremity speed,extremity angular velocity (left arm),extremity angular velocity (right arm),extremity angular velocity (Left leg),extremity angular velocity (right leg),Partial joint attention,efficiency,Spatiality
1,0.8351608649271869,0.10116316316918976,0.9962911711874118,0.8416976084693977,0.9274276177084269,0.00044485827807568825,0.4444444444444444,0.9353301098910661,0.05634739573424028,0.004804505924556566,0.002779540111766819,0.005744992603968607,0.001911611216909108,0.00033875120216668507,0.0001249900323479322,0.005744992603968607,0.9077858852894992,0.10721311479519635
2,0.8351946238757996,0.10116965875325143,0.9963021484538472,0.84221755031941,0.9274434797122635,0.00044485827807568825,0.4444444444444444,0.9353344271082175,0.05634739573424028,0.004804505924556566,0.002779540111766819,0.005744992603968607,0.001911611216909108,0.00033875120216668507,0.0001249900323479322,0.005744992603968607,0.9077858852894992,0.10721311479519635
3,0.8351152500293528,0.10106193285032439,0.9962006167871698,0.842503935060151,0.9273333271022377,0.00044958998768771186,0.44447933223688174,0.9353320066451203,0.0541535461381592,0.004995479843205905,0.0022300304973748184,0.004735523772693963,0.0022688001165724336,0.000316007769317802,0.0011711066578101949,0.0026266214584748987,0.9077858852894992,0.10591024001671707
4,0.8349218934518043,0.1006654967468959,0.9961069398214021,0.8420008969287196,0.9272666351038857,0.0006912355963562057,0.44452320682540275,0.935330492333459,0.05713414907869636,0.006002318240261876,0.004439921331957016,0.005874073807453927,0.0029295926324089706,0.00016290008702842188,0.0028715210844492737,0.005874073807453927,0.941071629960593,0.1294818759424118
5,0.834816362755931,0.1003713914745111,0.9960182847135931,0.8415858015638125,0.9271440896647452,0.00058130157006608,0.4445531622312858,0.9353295771465822,0.055741057878696015,0.004911784424318173,0.0035473041074349817,0.005949944809409207,0.002711743967128934,0.00026465344843469747,0.002167742609705993,0.005949944809409207,0.9077858852894992,0.11861742564501242
6,0.8346214572856063,0.10002463221893754,0.9959301768595361,0.8408293722945703,0.9270261012605001,0.0006231447372151754,0.4445847814851603,0.9353283086350686,0.056584887121604845,0.004916022387267142,0.003546798153038009,0.005669240964633099,0.002885905494535374,9.614488074700726e-05,0.002400100591369122,0.003208179922188177,0.9734942309216466,0.12514711280862836
7,0.8345088719287164,0.09966682143672068,0.9958531750375029,0.8397043520313687,0.9269546961395265,0.0006554244683021893,0.44461283134554136,0.9353280240414927,0.0562903093756805,0.00529296586157839,0.0030647108079618138,0.00621183519129596,0.0031915919449755983,5.6122022812615616e-05,0.002058823464841953,0.003526285176101834,0.9710313761470776,0.13011642005634716
8,0.8343695767895772,0.09932058897106533,0.9957924298710412,0.8384028080724792,0.9268890569770485,0.0006262686273796933,0.4446401066646423,0.9353274819783195,0.05709217627480798,0.003740445689484559,0.0028109808510035053,0.005956369712010087,0.0035128526855006414,0.00024246938761899217,0.0018755855765960744,0.0035509583990665228,0.9529654750930788,0.12490692942122662
9,0.834305776814848,0.09903881404946357,0.9957518043278114,0.8369159503539252,0.9269009153426183,0.0006209671400253416,0.4446694375704319,0.9353259997869761,0.055201214517202946,0.003868054995296727,0.002170268149719101,0.006113092517736986,0.0040157899378226915,0.0001230829877749685,0.001129793094557023,0.0037983309208348788,0.9229104506350081,0.12321195574763034
10,0.8343716190742496,0.09878050552508125,0.9957438852441074,0.8353384664581252,0.9269576542579441,0.0006454526560775086,0.44470184513378536,0.9353256214238647,0.054838845985082055,0.003922213993646511,0.0025126786118880827,0.006252564095083103,0.004342902282722256,0.00014203985570542676,0.0006001359359928974,0.0039732998916770105,0.879554045540005,0.11895514705589721
11,0.8344901377105332,0.09860027170026699,0.9957574700137135,0.8336553996853628,0.9270646637052342,0.0007026040742389432,0.44474102595225723,0.9353244489100515,0.054973251768026234,0.004369023432635311,0.0027339225061413287,0.006376461974241923,0.004648481885299244,0.0001360553710863285,0.0006815749926682768,0.004134353947327937,0.9255414258434952,0.12246776249679478
