Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity
1,0.039020060173469505,0.6847763120830027,0.0,0.3029070221962457,0.32739039839948375,0.04294353026239837,0.6088873264296037,0.8806885369861828,0.10348907801102665,0.024951538512801016
2,0.03876132297642249,0.6855492840442888,0.0023841973776744406,0.3051722290543142,0.3318429150780358,0.04294353026239837,0.6088873264296037,0.8814771643136721,0.10348907801102665,0.024951538512801016
3,0.03841853986779029,0.68510900697696,0.0027258172516662917,0.3060429752876572,0.33592786785863893,0.02151720734303608,0.6120059639610229,0.8833090146079853,0.05470186556984414,0.0253756487953505
4,0.03829622955261555,0.6843355751938363,0.0017987636632024648,0.3073466180600405,0.3387632381649757,0.004718970059543759,0.6116233472595916,0.8841552154874612,0.01320126270597633,0.007129289387148353
5,0.038249051378767766,0.6834650094432242,0.0003466131241518468,0.3070142481329835,0.3395809628684207,0.0063513336230416545,0.6093024908016553,0.8853166962696537,0.01279766596203033,4.614766113476194e-05
6,0.03852991699469648,0.6852117263870908,0.0009455843156510535,0.30583530434103645,0.3371923029148457,0.009092463349282908,0.608261135289556,0.8864337512049986,0.034867340020331886,0.01999000092286578
7,0.03881563498025814,0.6874514874357912,0.0011961420278612,0.30403568730805913,0.3328329921880599,0.02121348011789403,0.6086400570038915,0.8878981189973764,0.04743340101531951,0.024652404124560975
8,0.03942874385158292,0.6910908010809509,0.002384187430960959,0.30198349385515283,0.32425842441315966,0.042176338467351124,0.6093736324097564,0.88971133181299,0.04752467179888978,0.04189985325095742
9,0.04002784454266291,0.6967710259729055,0.0034925099256303124,0.29788761937299596,0.31476537206135774,0.06325178193431627,0.6113389259978621,0.8918873413438937,0.04230113338738327,0.05815864928533183
10,0.04055175719584923,0.704217415004409,0.004922200785674599,0.2927044048302406,0.3049298287041314,0.08091970484748752,0.6142514202493256,0.8941719414570403,0.021800873553546835,0.07527707325311078
11,0.040830155630207796,0.7128756179000094,0.0072778908825553035,0.28558902351561977,0.29685734548321163,0.0883652550774365,0.6189175931966089,0.8968031973837183,0.018691190402812433,0.07506776123964401
12,0.04056724058561363,0.7218379011166203,0.009420492536852626,0.2772299621074728,0.29195317097582085,0.08508464888658437,0.6242232433111028,0.8996580474835145,0.013283809292843906,0.07116602573704858
