Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity
1,0.9548287111354085,0.1747818784750442,0.06899562115346372,0.9133958157045423,0.8255161665073975,0.002528277911335244,0.2570673632334975,0.9874537079341398,0.00803884204421151,0.004508510521447441
2,0.9548537877663263,0.17478551244173152,0.06872961307623923,0.9126324132749953,0.825070912164337,0.002528277911335244,0.2570673632334975,0.987344603017485,0.00803884204421151,0.004508510521447441
3,0.9546373993277171,0.17477329522986768,0.06892713622688108,0.912644582061865,0.8253122613349617,0.0009425085585928072,0.2570851439069882,0.9872231147194926,0.008769153400900394,0.0018907036422440551
4,0.9550156846742957,0.17431816902542757,0.0687592074343017,0.9135912036907934,0.8251827639853934,0.003013006051915143,0.2571696229831571,0.9871245220624478,0.008195664951301359,0.0023392681364639563
5,0.9548292663914759,0.17430282247545784,0.06886007984640084,0.9143707800456989,0.8252216750811726,0.0025304260876906487,0.25718666635001713,0.9870290789230938,0.008226089777755513,0.003554447381348603
6,0.9550880059222444,0.17374962423948784,0.06909770889582907,0.9145374509241377,0.8258641777466427,0.004415677196317531,0.25749287665722564,0.987002219927403,0.008189575924071718,0.0006177442562588114
7,0.9548378993357226,0.17368897253837923,0.06924156562050317,0.9148486360528326,0.8258808833440532,0.0031608637484277623,0.2577037148016779,0.9870401116610412,0.007951061621115117,0.0030457736083020735
8,0.9546900191211849,0.17369293876497116,0.06946162568502968,0.9147425736138142,0.826151217131582,0.0019952299136976855,0.25746691623438234,0.987115756698906,0.00794972142427123,0.0022897348708499866
9,0.9546201725042498,0.17373452056908445,0.06949838409518803,0.9142284842888573,0.8261899136214198,0.0005951655063219854,0.2573876427348817,0.9872094345421291,0.007963296408015448,0.0015355919779811277
10,0.9545105803638456,0.1739464136046152,0.06954477986114191,0.9140397300652225,0.8262177347968175,0.001011638511614068,0.25734797625065675,0.9873200186718053,0.007999416623480903,0.001506344483611106
11,0.9544164395055056,0.17401743456776927,0.06965044962955516,0.9138531414394451,0.8263738681143038,0.0,0.2573099375049722,0.9874348586650316,0.008026335965114793,0.0004476984651604447
12,0.9543157711345199,0.17392062531202646,0.06979117208143729,0.9134736714639868,0.8265250150973358,0.0011491055575932423,0.2572172129698297,0.9875590426152994,0.008020794254875042,0.0002872944277740717
13,0.9543613510969945,0.17374615756424475,0.06980451939278245,0.913302211299818,0.8266177940560013,0.0013234026796186391,0.25715013542229476,0.987685361673444,0.007958382756464882,0.0016402987501135148
14,0.9544263000679771,0.17360062921134622,0.06986490211759006,0.9129265109081265,0.8267475823110583,0.0005044006729797088,0.25718315836600353,0.9878140334942821,0.008021867218472737,0.0
15,0.9546606024016853,0.17338812955901076,0.06971767658270436,0.9128380322056431,0.8266790626058601,0.00265519182596225,0.25729603568148834,0.9879317861365746,0.008112714518223693,0.0027392624279060163
16,0.9548646905331697,0.1733398854442301,0.06942179696683036,0.9127503771905826,0.8263944060930171,0.00405882976688413,0.2575942191164065,0.9880414633473895,0.008351173405592924,0.0031763370057881534
17,0.9550159860419307,0.1733365739157391,0.0691704368175518,0.9128620737987893,0.8260772413670188,0.001790537167904237,0.25773032504856197,0.9881441119725847,0.008043226056749883,0.0036540513205352396
18,0.9552037622437315,0.17343550932706595,0.06888342698046314,0.9125718339450406,0.8257709779419423,0.002657237201301206,0.25776998153869635,0.9882283962948049,0.007949707451699636,0.0026537287145037454
