Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity
1,0.9999999982936074,0.0,0.018850083533779715,0.9999999513167185,0.6508250114336871,0.0,0.08689065740418545,0.9999997169875375,0.002961284749342555,0.0
2,0.9956182045526517,0.0011250640146690065,0.01635870971390734,0.9969660469095553,0.6434556259555584,0.0,0.08689065740418545,0.9994715049355313,0.002961284749342555,0.0
3,0.9872261282177801,0.0025975221756147746,0.011914032734827704,0.9938280719587449,0.6303959852199248,0.008160880834218292,0.08560255227651457,0.9993106796361197,0.01838175920049688,0.0030476027229870213
4,0.9718440541818337,0.004356076203605913,0.008247708666735331,0.9892438766176901,0.616724846030743,0.029587516174367848,0.08644883684560951,0.9974453908764653,0.0,0.021210426239156054
5,0.9565403629878885,0.006953786012035587,0.004967043510804482,0.9799705099926831,0.6031966328326951,0.03367463535916865,0.08798442482717898,0.9942958408586047,0.006573532421543856,0.03229597821393027
6,0.9386806031655553,0.010734886761446006,0.0018500008543842292,0.9683541711578235,0.5882457175145605,0.042870125220843686,0.08870818821518214,0.9898847913646844,0.015317354668130901,0.039463761191396336
7,0.9163587503993766,0.017063600637822463,0.0005216403292305687,0.9475038338071329,0.5737308530985253,0.06615880901270604,0.08913963184925214,0.9828927546706588,0.0045582215176576315,0.06807060386238252
8,0.8930589119038653,0.026137606522206116,0.0,0.918542861326172,0.5586714033716091,0.07415930105014776,0.08918272228639806,0.973138175091708,0.010172795704019053,0.07250783776065337
9,0.8672538352295462,0.038709933835097673,0.0013163781839967096,0.8819492618261017,0.5436644771912286,0.09250607063883415,0.08833995404407465,0.9596176106590804,0.018217505426530382,0.095512375810777
10,0.8357263243598954,0.051568692375106945,0.004976075654328063,0.836275346577419,0.5266899176567807,0.1185971533945221,0.08743875199809457,0.9412549563757583,0.015057237222670503,0.11272986803404196
11,0.7993480017591488,0.06441363500899566,0.010753379598215488,0.784293485112059,0.5051617859853811,0.14073106912784097,0.08879015036364456,0.9182331462688452,0.019058706186534477,0.12981149950944637
12,0.7510328043937796,0.0698428692855294,0.019674005651287893,0.7355776962973586,0.4693005357211771,0.16946933451646962,0.09175287652253142,0.891252994801706,0.03147251327963104,0.16239589571801244
