Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity,extremity speed,extremity angular velocity (left arm),extremity angular velocity (right arm),extremity angular velocity (Left leg),extremity angular velocity (right leg),Partial joint attention,efficiency,Spatiality
1,0.8260572318956039,0.11083197144229089,0.9993117592156608,0.8598256200367775,0.9380572506305074,0.0016973426097670627,0.4444444444444444,0.9316200737623722,0.05921818551958669,0.017763375413633244,0.0022398064613111377,0.006972109428995265,0.02180267052288269,0.0016299878018350249,0.0020267358588187284,0.02180267052288269,0.7781201208356004,0.22359907775792776
2,0.8257100287128536,0.11216446625799122,0.9995940582973134,0.8594500683504538,0.9381444961978938,0.0016973426097670627,0.4444444444444444,0.9316115065781746,0.05921818551958669,0.017763375413633244,0.0022398064613111377,0.006972109428995265,0.02180267052288269,0.0016299878018350249,0.0020267358588187284,0.02180267052288269,0.7781201208356004,0.22359907775792776
3,0.8253827285497766,0.11187141538509242,0.99980687679104,0.858885883998342,0.9382041361153381,0.0017848195207823179,0.44414374167938125,0.9316063498250087,0.06189019681995072,0.01521323539670989,0.0006448458716318856,0.010340300719215031,0.018922565795554618,0.0012585626283895554,0.0015036070784825348,0.010973574943038618,0.7781201208356004,0.26168576929569237
4,0.825134113795338,0.11128377966842266,0.999694540722372,0.8585768678934611,0.9383800048274269,0.0013802437485207427,0.44407269597457294,0.9316070310654762,0.05719862394916276,0.011144562202377086,0.001408532234438312,0.0072400917693631675,0.015158435813912439,0.0005203382087019205,0.0009997387310457955,0.008399447843728352,0.7904459758180046,0.24772307248800346
5,0.8248698379075006,0.11248267723508065,0.9995605033677113,0.8585550061671487,0.9386020688780357,0.0011174137991561137,0.44413296328218294,0.9316080363221239,0.05410647371138795,0.009143679107476948,0.003605734964367231,0.0051293568068324965,0.017737275232624423,0.000781706606085655,0.001216032371202139,0.017737275232624423,0.7781201208356004,0.2217025395296558
6,0.8246882454250274,0.11233126057634191,0.9995019646046555,0.8581462615984763,0.9387712360175897,0.0012638418545055877,0.44421826863596836,0.9316094905205154,0.05573870403393911,0.011403768818797778,0.0010752924577423083,0.004496225898671127,0.0179252571473489,5.3760245669769243e-05,0.0006508948014787922,0.0179252571473489,0.7944904795772789,0.23236938766474258
7,0.8244049695162338,0.11267650418738412,0.9995057942433601,0.8576580024630946,0.9389214111631641,0.0014013698423960093,0.44432532665278385,0.9316097019213403,0.05615270955325791,0.016985519365089616,0.002410370134973863,0.005131841796293191,0.018346607299628417,0.0005769366657885698,0.0004460462269859804,0.018346607299628417,0.825217953654671,0.22786101551880272
8,0.8239612763311027,0.11436873801479952,0.9997842636863081,0.8574602903893465,0.9391335233076562,0.0013983046053565001,0.4442838084231812,0.9316062486096098,0.06280193244256586,0.016805928549613672,0.0028127188111068124,0.00656719356034237,0.019267636798402925,0.0017453908147849941,0.0017802261050095104,0.019267636798402925,0.8361326540655266,0.22633794715488362
9,0.8235706507103286,0.11569944189451323,1.0,0.8569767702581124,0.9394092963258713,0.0011919501791903635,0.44417311528709785,0.9316009513592146,0.05104743980199582,0.014740608454020832,0.0032079443710136516,0.004810076764882481,0.018191297904602246,0.0014232730969661355,0.0014510263926821774,0.018191297904602246,0.8341881842632447,0.2418923565718172
10,0.8232838989030012,0.11593983138988578,0.99984061408439,0.8564122854304903,0.9397024321609746,0.0014303922369344134,0.44428890636309587,0.9315971885790493,0.055348881073412286,0.016328739165257948,0.0026073733543499266,0.0037019640102376973,0.020399701780071448,0.0014579195934629307,0.0010513966400456484,0.020399701780071448,0.8422257709345008,0.24993306661729017
11,0.82295962327534,0.11686830625061352,0.9996954525411111,0.8559960642859377,0.9399682946127074,0.0015359603016657614,0.4445424498990479,0.9315948239064232,0.05841495015179797,0.0167937571373199,0.0026362635841362587,0.00645486774416771,0.023088908620854044,0.0010976206414274907,0.000998531537456299,0.023088908620854044,0.8391263005790097,0.24589189149920337
12,0.8224927195115892,0.11864976381095858,0.999693446539885,0.8556503613766986,0.9400492596397987,0.0014088332697984396,0.4446623969399042,0.9315924634554533,0.060221992466951806,0.016075709411059465,0.0034679603518065457,0.007410969174277962,0.020662715351915422,0.0004930936682250536,0.000757635997339298,0.01052763169732252,0.8210425911093395,0.23114475597156514
