Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity
1,0.3109636203193957,0.43164200841369105,0.9999996889839977,0.6616244223949683,0.770790734467352,0.021486200155813595,0.6302561440559783,0.004303532458364404,0.03969540624086942,0.03270862843232637
2,0.30842587320706144,0.4351598704090834,0.9949222137756855,0.6604723821168144,0.7694515518508956,0.021486200155813595,0.6302561440559783,0.0032877795304774356,0.03969540624086942,0.03270862843232637
3,0.3059224253561897,0.43690211612823815,0.9896331481945709,0.6605857142116736,0.7680236831601327,0.015853266350357796,0.6321037460819213,0.0019449449553483684,0.03224352405083773,0.015054524626646469
4,0.30343758234182217,0.4384464143763409,0.9849802412097185,0.6605704462527586,0.7681832611692543,0.018180062307684763,0.6351610116871017,0.0012007787744390376,0.013125596892847593,0.01942271713307665
5,0.3006319893846355,0.43937214361162336,0.9790029866128042,0.6615428672198108,0.7678778420096549,0.025924494287466612,0.6388677227162393,0.0006303855684441097,0.05183076511424515,0.02214624348542449
6,0.2988727746204531,0.4397246433216355,0.9751166611425265,0.6623026119024413,0.7672692140530518,0.017066930928200632,0.6418895090583718,0.00021195508081760684,0.027519921574374558,0.0249679821935458
7,0.29672591629618883,0.44029333764588996,0.9704616729408925,0.6632755305110807,0.7668535141804006,0.01795041452695438,0.6443508441491155,2.364239163272064e-05,0.039223160194070114,0.012758373611882963
8,0.29464095013568187,0.44252887244263034,0.9657900350050029,0.6630773786845657,0.7657512653342974,0.013278386082621527,0.6467230032009481,0.0,0.042648410937560825,0.01315478422627136
9,0.2931339330591279,0.4436302700009127,0.962740358680949,0.6636716382913211,0.7653638993488145,0.006368455997098016,0.6483432461230642,8.421839211691795e-05,0.034861792929663564,0.00806332236466275
10,0.29197776821172394,0.4443370336179893,0.9603205973028125,0.6640101885794306,0.7644441896094633,0.0028512951847705797,0.6493286819854728,0.0002074242345413497,0.022658620753342077,0.006034784299283279
11,0.29089340693579807,0.44461955313332874,0.9579036108803834,0.6644601736548444,0.7642566724165292,0.00671897612860852,0.6501393216441069,0.0003982345378906581,0.048362316628298214,0.00658167622479591
12,0.29073974684902887,0.4454174912959875,0.9572868769740845,0.6652732074691456,0.7643630727608143,0.0,0.6504371062763549,0.0006487019084325448,0.016136864364758488,0.005593032638706715
13,0.28932680026933577,0.44709206154835973,0.9544529534563992,0.6655686446987047,0.7636260737577693,0.0073195078797567825,0.6504049270302878,0.0011110231845524172,0.020558887828571674,0.010076688293273956
14,0.2872758791498607,0.4482393151931389,0.9500948855156129,0.6678782329805375,0.7618994973150018,0.01638815515948553,0.6520204142642501,0.0014489259129952501,0.048947879276508885,0.018439404459668327
15,0.286516894590826,0.4500708057878032,0.9486567647194869,0.6668702449111131,0.7615006378789827,0.006340761869091866,0.6535875528575132,0.0019202477487179517,0.029572193441928907,0.009443501434976347
16,0.2854253216374573,0.45227518323685184,0.9463147021011993,0.6660034311335672,0.7619852951814671,0.006931491580542231,0.6540252286740775,0.0024624501946582927,0.047883778263515836,0.0
17,0.2852623632712051,0.4524658103131388,0.9456674436821038,0.666556818602875,0.7607306938044688,0.000540417287678085,0.6539650241133309,0.0029959763733338096,0.010000193698103177,0.01023515956315938
