Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity,extremity speed,extremity angular velocity (left arm),extremity angular velocity (right arm),extremity angular velocity (Left leg),extremity angular velocity (right leg),Partial joint attention,efficiency,Spatiality
1,0.8048850738413317,0.04303726381823946,0.9866639494063663,0.5464202251745203,0.7111634163078574,0.008780279230894358,0.4444444444444444,0.9161911771792483,0.031072377508487757,0.04527556887190283,0.11079721818416975,0.015361081852683409,0.030859633842678737,0.05872569913082855,0.005396116771446091,0.03359449986506523,0.9766597145609682,0.3154991710881924
2,0.8113350136531436,0.0414145710585819,0.9882160747860157,0.5513837367621278,0.7142276065842696,0.008780279230894358,0.4444444444444444,0.9161084031818953,0.031072377508487757,0.04527556887190283,0.11079721818416975,0.015361081852683409,0.030859633842678737,0.05872569913082855,0.005396116771446091,0.03359449986506523,0.9766597145609682,0.3154991710881924
3,0.8177680255151207,0.040190323264190836,0.9905462350605467,0.5577727990899242,0.7175313139521328,0.008460087112447872,0.4440820445876049,0.9160735120975916,0.02928329085247488,0.039465726170974366,0.11049758491310994,0.021607011980046813,0.03513891854896646,0.05735779711002139,0.0020273614876419495,0.034686268372120445,0.9766597145609682,0.32429349531823065
4,0.8235701038485979,0.04042898740730867,0.9938440906162483,0.5650358267390134,0.7203329901282582,0.00846261854098346,0.44372490307145224,0.9160811130427337,0.023627180736136677,0.045209789570736715,0.09730382262787848,0.025917012936705758,0.03674362508664776,0.05424252293826274,0.0001805306317219048,0.03411980550934144,0.9630985931694835,0.3270943651834543
5,0.8345586808419324,0.03924637300362767,0.9948712807499639,0.5730882479716787,0.7261295156292631,0.011311560448479642,0.44336830995021814,0.9160346237969611,0.04577453460911024,0.05603706280181029,0.1467237350853741,0.028186657244669133,0.03601814097997054,0.07911885901108646,0.0035103296357908076,0.07911885901108646,0.9766597145609682,0.3390030503106077
6,0.84182149790985,0.04001073517390509,0.9973145141144142,0.5813681443771315,0.730622618341279,0.008996698844791026,0.442943594343358,0.9160026031399339,0.030428245132306547,0.05077164385305176,0.10572726367341401,0.0242217237383396,0.03159179151243444,0.06125029832865828,0.0015019437552197148,0.03481578369040977,0.9628169520896616,0.3078198373954135
7,0.8502024584502261,0.03960292695657447,0.9973559304206056,0.5897762646164729,0.7363094817267214,0.009662028861267092,0.44290948387956747,0.9159515112960028,0.03262462944021027,0.054670120965620995,0.11608955678746588,0.01911605153720205,0.029590223498470396,0.06721358429983379,0.002040746979004012,0.03630142792436407,0.9540037437919461,0.31910931208071197
8,0.8578267976495791,0.04079488014084045,1.0,0.5990907482470837,0.7418428485737161,0.009218468740750375,0.4429844411077756,0.9159209170848103,0.030214938087922315,0.056251657722536416,0.10111942610240511,0.022945243420409697,0.03215524946058284,0.06248921180846066,0.001383268237940895,0.03549167297589132,0.8951334897547528,0.32885019759343914
9,0.8673873487914625,0.0435765472019663,0.9989754394730268,0.6094218781251075,0.7491989036851463,0.009830935127411945,0.44315489624834714,0.9158673246498369,0.028326817740127855,0.05729916716923629,0.125081751651893,0.022425586288361426,0.04094507723804091,0.06936722193793311,0.0009977904027763953,0.04136711219099026,0.8899473072269869,0.3405464804831484
10,0.8762284179515332,0.04746201005610326,0.9988327833072564,0.6198074272102458,0.7566958007406126,0.010061470657911268,0.44399685146517465,0.9158138659854355,0.02827174782520405,0.06531959841155169,0.11380696705336792,0.021130677130485418,0.03951023357146148,0.06666639932154814,0.0017326195859674362,0.03981623733487861,0.9052195390908983,0.34218934561006464
