Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity
1,0.0,0.9139055808924829,0.12188194811270343,0.6517769875630733,0.0,0.059624749800945065,0.9999999570423675,0.894988937971586,0.008309653684827377,0.03416745060579451
2,0.002041355944170238,0.9022401805051862,0.12154480688438332,0.6544857275334032,0.03824927131427606,0.059624749800945065,0.9999999570423675,0.8521543824453605,0.008309653684827377,0.03416745060579451
3,0.0043846153134642005,0.889485029117022,0.12154931605405053,0.6586582521607263,0.08091333146170512,0.07280322642733908,0.9945918516302305,0.8035130200778388,0.07264791859276487,0.04493269574304925
4,0.006637346792645438,0.8794069018486151,0.1261241380003603,0.6702591636612807,0.11491607505511447,0.10966535404331476,0.9955274866350103,0.7432901116940103,0.0,0.08480224982755799
5,0.012647689405797073,0.8644702322574309,0.1276559629559486,0.6879570683723785,0.15842031516480617,0.11970562344377987,0.9956178200333385,0.678759000056523,0.019722617918473583,0.07667705252437398
6,0.02089092733310138,0.8491150324694862,0.125614309424481,0.7104969724088952,0.2152644874633191,0.12997688564016843,0.9778113501247432,0.6093266769393708,0.07212262302753274,0.08809262961906486
7,0.03373143473668943,0.836096328965319,0.12322503430789013,0.7430644875598355,0.28064371392662063,0.16289266969184252,0.9472469667739556,0.5334339305532966,0.09125579729280901,0.1061381834919634
8,0.05108549295475841,0.8375751908568208,0.12391887701929807,0.7915932610532246,0.35099091162900947,0.2120089390139328,0.9129972317374014,0.44896445059943846,0.10645672724079008,0.1596107954068272
9,0.07436073344506731,0.8675771434390309,0.12627163247848244,0.8574094279129683,0.4296746044319296,0.25544135619521563,0.8753307030328575,0.35722775082517016,0.06230074401486267,0.2029728704185654
10,0.09724850464842652,0.9318094879386928,0.12886000359501745,0.9313049892712685,0.49858535752221766,0.24434577191283982,0.8309202407214245,0.26351267576216014,0.1863735312207651,0.22036054111555428
11,0.11689248622332149,0.9860031035025006,0.12554631791735013,0.9846990851098459,0.5435764558955298,0.16182052797718627,0.7813533325698595,0.17533771700184786,0.16641657460901377,0.13118706060676824
12,0.1245313985731391,0.9999999911366529,0.1175879258583609,0.9999999394496198,0.5596361915871712,0.0638143185639597,0.7396811497462472,0.09936430437112917,0.18510136575598576,0.03941562526581819
13,0.11647857229397063,0.9657945717576222,0.10706774062145488,0.9544109578716469,0.5552361093968632,0.11840360573306996,0.7183990250110349,0.04093866940448619,0.37632253476395916,0.13304699553945176
14,0.09545716855480921,0.8827320048637541,0.09208986412198149,0.8161756532827489,0.5319016956452804,0.2708424381147763,0.718791915842083,0.00477247324210807,0.7063367637669331,0.2934992068564727
15,0.0662281993861152,0.764420502569901,0.06269454089299407,0.5847656342484616,0.48592598455025166,0.5386277648689268,0.7273813451880935,0.0,0.9999999999788268,0.5857371076107587
16,0.06709931029455266,0.6748950288797231,0.0,0.3184545384428161,0.47206957349289347,0.9024935629732921,0.7048751661027937,0.03792739086690764,0.28937655378803157,0.9247018750909908
17,0.18135099153165307,0.5731529632545396,0.9149731459771369,0.11641170918310582,0.5541323436097171,0.9999999994796772,0.6234141168683994,0.11745036650530094,0.5723814730316783,0.9047303117383072
18,0.4154342095456557,0.5177914060191793,0.9926899933110004,0.017717219947552737,0.7255657511217402,0.7573454834057125,0.5045969775463192,0.2247166706595432,0.6147475187069245,0.5980505137078388
19,0.6604833470962952,0.47059174839451806,0.9520397210342284,0.0,0.8645318958993515,0.468757582492548,0.38704844990678244,0.34569986717749285,0.36376546343776245,0.2852948941331279
20,0.8562945937040928,0.4122715425959842,0.9156174801601519,0.024384618640542473,0.9471477850545683,0.28232211204443003,0.29307674484903684,0.4689296851309974,0.1617815148439837,0.13972275978250664
21,0.9667073861389277,0.3537669167126534,0.8964853656660168,0.07198349657383081,0.9910394623286295,0.2055806540028421,0.23200035303244326,0.5847877226238942,0.05048320366605353,0.21331688264632687
22,0.999999989839641,0.2744363510253268,0.8893433949409566,0.14592144874993834,0.9999998049519793,0.2613803897254845,0.19792932899595939,0.6845692634838271,0.08899863616720467,0.3901705872116345
23,0.9384581795639558,0.1332635587863863,0.8974211799633506,0.25722892481849513,0.9624700391709322,0.4150311268155465,0.17531596214756895,0.761006113372577,0.17487259906236985,0.6021663411488223
24,0.7972080770200447,0.08681873801610786,0.9197918324372535,0.40791405594448316,0.8682742494965494,0.591160152415979,0.14920153998314117,0.8085989706182662,0.19486115981156837,0.8183016269003311
25,0.6269660005647353,0.007555550057353941,0.9539438218063624,0.5917705331452127,0.6762277292368628,0.7607112566744211,0.09638611026224443,0.826695906333906,0.159856340250538,0.9999999975843187
26,0.4798788880987465,0.12336149006652877,0.9888060130928729,0.7340064203454302,0.5172442614181983,0.5996656811604203,0.0328924459695346,0.8277662436155828,0.5023528064401952,0.698219838230179
27,0.4468517783288298,0.23587971831772409,0.9989010744291482,0.7862641310166778,0.3761954051095969,0.22686592695994207,0.0,0.8254047194634303,0.19148689437966412,0.2272889923906387
28,0.42126310897688257,0.23946573811266608,0.9925601661597652,0.7857300188870799,0.34471308948139023,0.06724901538027202,0.007254201348199118,0.8257373760892984,0.17843658974712784,0.0785993687854608
29,0.4071384066810301,0.16373826552003723,0.9910357282398091,0.7501465881223828,0.3679839777283069,0.18554237948428848,0.05254029245655616,0.8323365031840881,0.1332571880646783,0.23472811862861467
30,0.4252582357950142,0.054522728190939555,0.995932809615572,0.6989211127486958,0.4196017897837586,0.2654535434034701,0.11181075621447314,0.8461347856168139,0.010437540595855969,0.3061977188546966
31,0.43705440361625475,0.0,0.9995897000466408,0.6434863552895334,0.49844240647155924,0.26040169086579723,0.16461034272500022,0.8664117441954758,0.09112645361077132,0.2850830212712297
32,0.43266333032940185,0.015454921566825602,0.9999999883173769,0.6014761131286754,0.5798631272273078,0.19810266155014178,0.21006550799373236,0.8908286749724003,0.14332935768294938,0.21765544652866742
33,0.4111942063429566,0.03473431237350208,0.9972423155779473,0.5777906825089384,0.6522446958435141,0.1094470441823986,0.24521523465412623,0.9162924877494724,0.17145243828649734,0.1375242631784968
34,0.3810424598896953,0.04397787364673609,0.9929655297400798,0.5781334967029063,0.7022076160113402,0.015503314210274583,0.26704334749507336,0.9400475308859457,0.014926984594292968,0.0332081132344865
35,0.3570495309443951,0.04520151600528218,0.9890348265215789,0.5915686046495949,0.725131423715561,0.031334818226912635,0.27703060027181975,0.9613132672678405,0.02939265931977482,0.01876950224906838
36,0.3603379931185171,0.04355354455165028,0.9899108366096073,0.596177270815863,0.7258791718692971,0.002201361876286091,0.2790132689831666,0.9810886694792962,0.0008628402445455196,0.0
37,0.36734297392727927,0.04305844691443354,0.9916271835594238,0.5937388696261628,0.7237720532528018,0.0,0.2765584929065704,0.9999872964149955,0.0008628402445455196,0.010076570322496635
