Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity,extremity speed,extremity angular velocity (left arm),extremity angular velocity (right arm),extremity angular velocity (Left leg),extremity angular velocity (right leg),Partial joint attention,efficiency,Spatiality
1,0.9188702537947441,0.032338999993545586,0.9997684470783541,0.8670703596540917,0.9658078261552028,0.0005652686965408304,0.4444444444444444,0.9131264487157208,0.05476358544471196,0.004206382645852434,0.0005064349500114185,0.0021617737725049316,0.0032076610694550894,0.0011475363150889178,0.0010422234833683654,0.0020135380657350078,0.7689712532971101,0.14660196999236122
2,0.9187865966212302,0.03251820383651825,0.9997063061893366,0.8663508180849706,0.9655865109149002,0.0005652686965408304,0.4444444444444444,0.913125140633961,0.05476358544471196,0.004206382645852434,0.0005064349500114185,0.0021617737725049316,0.0032076610694550894,0.0011475363150889178,0.0010422234833683654,0.0020135380657350078,0.7689712532971101,0.14660196999236122
3,0.9183534002865406,0.032605012526052024,0.9995575499270799,0.8657697695974935,0.96573885715692,0.0008093579209317818,0.44460127795742943,0.9131278214864373,0.058868666851324934,0.006149159541681669,0.002398032067778991,0.0017698286699597346,0.0035677974627655777,0.0012973240018426444,0.001210757616057206,0.0035677974627655777,0.7689712532971101,0.18126846310602387
4,0.9182962527174621,0.032566689787244404,0.9995358526892946,0.8653630818980351,0.9657909765750239,0.0008220322973072392,0.444736492343261,0.9131289620668436,0.057094841019224976,0.004290370181971799,0.0023478505301923087,0.0011365538519478413,0.0015473248634438033,0.0008359064857451094,0.0017936064273684368,0.00125284923405459,0.6925596145079932,0.1641865331790428
5,0.9184300713420495,0.0326217122306264,0.9995290831511054,0.8650837303206366,0.9658732112548243,0.0007742224321765625,0.4448228989276544,0.9131289093528191,0.058995316533501235,0.004547992349998205,0.002399200555615169,0.001885131814670659,0.002133304171958664,0.000525190033931075,0.00032813044851610353,0.001506913494985996,0.7689712532971101,0.16712779157224047
6,0.9181506200059989,0.03266556953842571,0.9996085818303512,0.8650151889361345,0.9658108125627768,0.0007930783872304771,0.44482905766008674,0.913127557500283,0.054080097065513116,0.0045686324338686055,0.0017520054914859052,0.0030167555976718273,0.0017954459604019209,0.0006699580956329942,0.0009706383178047379,0.0018045755842776554,0.7159394914394573,0.17573983567117818
7,0.9180120001455873,0.034206081882718065,0.9996986687616363,0.8642335874675104,0.9656825507830171,0.0011389047835227465,0.4447056614107113,0.913127079938861,0.06454022077853297,0.011212495772236184,0.0025528883307883066,0.003767572768088727,0.004407132937097312,0.00145389410378056,0.00030803625772668947,0.003065514639444765,0.7596021947986374,0.20817830124265183
8,0.9186656258540656,0.034190608246862375,0.9998625263013916,0.8632845544358219,0.9655985493031384,0.0007365745834812758,0.44456818069647397,0.913125206084065,0.05718179667069641,0.006033398595481155,0.00490739346658461,0.0026926610626900973,0.00633939877226068,0.0011360228132134098,0.0022798830059174353,0.00633939877226068,0.7886200762768475,0.19139124121735043
9,0.9194836464115831,0.033991459990340575,0.9999324781960118,0.8629271957066565,0.9654013793922909,0.0008565554601569803,0.4445059719720209,0.9131228604230618,0.05411725932786713,0.0046064310064748305,0.00521287296866637,0.0025317017828502967,0.0014035435678503366,0.0006571964798201864,0.0017303397918229698,0.0015982655905024748,0.7502099686021686,0.20892161038894932
10,0.919729043943657,0.034215456013095585,1.0,0.8630629360825361,0.9652931878902525,0.0010526369475160045,0.4444953793512226,0.9131198204034536,0.05911377672610327,0.0053334207765125255,0.002974857577048501,0.0026181265925778424,0.0016610831474201022,0.0007520357508936299,0.0008569434583329642,0.0016047036524992294,0.7497151361303218,0.20644121241842975
