Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity
1,0.041115434604760755,0.1692646272331633,0.061384883520536046,0.006154521008215005,0.0,0.05401125576951509,0.9620771443150969,0.9999908879695453,0.058545889972166754,0.15589534395446383
2,0.04062690372604168,0.17306675645604858,0.06046043577061967,0.005175810356999134,0.0028750932878055828,0.05401125576951509,0.9620771443150969,0.9996438510722677,0.058545889972166754,0.15589534395446383
3,0.03666267563618786,0.17818255667185792,0.053707262743744474,0.003613178354428598,0.0013443052688026707,0.08373515178470414,0.9590136423993124,0.9992857493433434,0.11780847706164273,0.18496578728088242
4,0.03392741101904786,0.182801876130739,0.04863718752242477,0.0024665312457912538,0.0020113107802799254,0.05406801164742659,0.9612001665061621,0.9975778650309877,0.11135940937216994,0.13305615297814555
5,0.02826098611731045,0.18702814575147664,0.03957472209259633,0.0012117394771252216,0.0028935532691923287,0.0927519556155596,0.9662018291784041,0.9945719454475873,0.0003282931253520096,0.20819356120803245
6,0.019343582860898604,0.1907254753391934,0.025661189690501063,0.0,0.00928210104571721,0.09959669373668414,0.9761103183091754,0.9901896793971765,0.013463313980533518,0.19899242180376553
7,0.011232671560332802,0.19409885593474524,0.013678081406501258,2.025411485624941e-05,0.021374731127179396,0.10999061039850787,0.9892121669008974,0.9841485457368414,0.036226363577322604,0.22190917392716913
8,0.0055114938070544225,0.19701855597373222,0.006272679433539432,0.0005934591726333021,0.042613078931906884,0.12737895522495352,0.9975556769010594,0.9769060990298839,0.0,0.2819156533490312
9,0.0,0.19886750787124485,0.0,0.0012798094251213585,0.07610614397772086,0.13170256088671733,0.9999998651557104,0.9687711994601996,0.10778474440016554,0.3085893111483057
10,0.0013410123836355627,0.1974009354178071,0.004270546670810827,0.0040010772689129835,0.1268761140972583,0.10441700500924715,0.9969058797699949,0.9599804832465483,0.01863058688293156,0.2587258617041973
11,0.002468044909030681,0.19447094671002219,0.007041606205764246,0.0059383628596550156,0.18776790294670873,0.10196133499429062,0.9910540305721821,0.9509469133112155,0.03324180984302238,0.23813084662225364
12,0.006661340195234389,0.18922020484486657,0.013908051486581556,0.008512892642005856,0.254380472223164,0.09720714903647104,0.984612215504402,0.9414516814713417,0.0676765123908879,0.19532612345940928
13,0.019562080165409952,0.18214074650614967,0.03458366340326055,0.010001872040891816,0.31270927092212913,0.09029041951656294,0.9704008873368989,0.9318219367254953,0.060347703256784256,0.1424163263373383
