Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity,extremity speed,extremity angular velocity (left arm),extremity angular velocity (right arm),extremity angular velocity (Left leg),extremity angular velocity (right leg),Partial joint attention,efficiency,Spatiality
1,0.8691769201309354,0.07011348192091568,0.998625787482409,0.8803573243587502,0.9271582290055029,0.0006405801676113148,0.4444444444444444,0.9233111385251499,0.09022217586284353,0.004500425571434557,0.0027998235525946435,0.003899345707939944,0.006926451706375148,0.000429510008502583,0.0011115642054090207,0.0040596740303681595,0.7518234480468616,0.1650021144599956
2,0.8688674347186689,0.07010646285609598,0.9985817644574536,0.8801476494578597,0.9272257648130584,0.0006405801676113148,0.4444444444444444,0.9233092291746415,0.09022217586284353,0.004500425571434557,0.0027998235525946435,0.003899345707939944,0.006926451706375148,0.000429510008502583,0.0011115642054090207,0.0040596740303681595,0.7518234480468616,0.1650021144599956
3,0.8687360273011182,0.07035049248179259,0.9985996659364812,0.8804078016958716,0.9273173168083906,0.000733945084291641,0.44446872339006205,0.9233110407802206,0.09050403765968852,0.0033529598867480166,0.003363392517696457,0.004895637895777539,0.009606288242158267,0.00041185395477132906,0.0005285693754238084,0.005438222301725927,0.7518234480468616,0.17344514142862055
4,0.868494557683025,0.07021777228910002,0.9985856004886738,0.8807608929716517,0.9274285115082084,0.0005227690158987858,0.44449634359491835,0.9233108275084906,0.0870890220477175,0.005495218295277225,0.0018868240707887536,0.001165394656278179,0.006497705378830222,0.0004651133030591859,0.00046617408613380134,0.006497705378830222,0.7172355191590832,0.14991346563618782
5,0.8681392057783199,0.07065726122103999,0.9985262333388377,0.88060392972426,0.9275141425768304,0.0005974369943226604,0.4445987091491151,0.9233094198056735,0.08702595383137827,0.006580424666977394,0.0013075367893780364,0.002245616237473925,0.004644091459624349,0.0002519573803258672,0.0006121021973547383,0.002583640386411853,0.7518234480468616,0.15140562373706234
6,0.8682197955553872,0.07269214257518328,0.9984759995966687,0.8803436715578435,0.9275209236208377,0.0006922421007965102,0.44469330335114665,0.9233089112806122,0.08126011390998977,0.006039874711120628,0.0010727075760509077,0.003928296482449365,0.0032615817406961385,0.0008684175341178958,0.0012991184507506737,0.002696204333679564,0.7514981248311146,0.16356047969133852
7,0.8687103443963793,0.07569952133658411,0.9984995637884498,0.8803071690779972,0.9275152660497019,0.0009752413043485393,0.44467320468183186,0.9233088424586077,0.09675245249926698,0.005995036851422759,0.0033629621977313813,0.006562313563120203,0.0022703985520333494,0.0006726958704967118,0.0027872900851569947,0.006562313563120203,0.6890221761031626,0.1668663809564261
8,0.8683807041478664,0.07677949091898924,0.9985936378874208,0.8801129047702038,0.9274812081750825,0.000714704819773224,0.4445673561502781,0.9233070288079804,0.0778830344873988,0.0083285213223689,0.0018828276256102304,0.004205871414737813,0.002561743726532493,0.000509523230156863,0.0007201090162316131,0.0025378556779763646,0.675743705911995,0.1380302873296808
9,0.8672402700846322,0.07461422743012384,0.9985761017447,0.8796093353178015,0.9274384454590652,0.0012309057783920895,0.44453113494003726,0.9233048108739009,0.08471175291357984,0.009487120444496372,0.005348824691294383,0.003812490702941028,0.00488293158647508,0.0006852560377250396,0.003336252028434194,0.0030079185794625756,0.6450977765928251,0.19532227067179586
10,0.8665671936263584,0.0723039901114779,0.9984060376939388,0.8795986805740774,0.9274151241477115,0.0013224457160052414,0.44467275016218993,0.9233048574702825,0.11565869939769886,0.010985482739225075,0.0027713838294135436,0.007050179221118748,0.004892855288074289,0.0007895438115348527,0.0020786179930714554,0.004478637940947388,0.6244223485106397,0.17260872099426466
11,0.8668512303917426,0.07216474231954215,0.9983256637064684,0.8800535427906628,0.9274062585296943,0.0005995298740993367,0.44481562953820103,0.9233056756281155,0.08326038296330085,0.006268581992366641,0.002744764522147104,0.006261455581372285,0.0034034521908553076,0.001000565679142907,0.001908685832399439,0.0036243404145853476,0.6712609871145278,0.1479123719532504
12,0.8671312838176356,0.0731971436646517,0.9983642066868235,0.8801968836780201,0.9274364107295452,0.000652447544207562,0.4447316799421578,0.923307516884075,0.08665423942406582,0.0062860366849522495,0.002341145286745773,0.002604829539876042,0.0051570393840126155,0.0006142116927964635,0.0017346551033256851,0.002910700846458247,0.700465990986228,0.1460467326037729
13,0.8666197028552165,0.07281936794112631,0.9983640240186702,0.8805383524698632,0.9275010513121303,0.000757322676064493,0.4445658072524384,0.9233099647422898,0.07253777034782453,0.009982289545403344,0.002182053259831414,0.0035501201257084184,0.0033777080382836368,0.0006376185349627752,0.0005166827806038346,0.0025979355614970208,0.7489698685108632,0.12436301669020151
14,0.8657176470571403,0.07057246036836252,0.9983347971141354,0.8808080849012023,0.9276102557839598,0.001627126624486565,0.44453604738841224,0.9233122719305883,0.09931657805124287,0.019803375600758243,0.00477300827885435,0.0072749468439257305,0.004483618171010532,0.00042976133563324013,0.0005610892166908443,0.004409461880601098,0.7239149702266143,0.20147577316813017
15,0.8650347230406542,0.06914894906040728,0.9983735227626439,0.8807277588886233,0.9277634301184783,0.0012085368872703885,0.444604612487064,0.9233136245150555,0.10057143942171302,0.014734277542028945,0.003383330215291149,0.006056613227991647,0.004137700454569471,0.0006066089314897709,0.00040102361178906784,0.003822867630960419,0.8397687735439097,0.1782887350735254
16,0.8648833298262791,0.06984419522857033,0.9982659312203256,0.8806181588393043,0.9278961533231054,0.0008198691782021158,0.44475728773698064,0.9233154707333852,0.08414030415438888,0.009941330384802143,0.000880327815530414,0.0045292143449335975,0.00661013263192573,0.0006988273076411462,0.0007002624919931207,0.004177255116322248,0.8690558399387373,0.134149394661405
17,0.8649624917413771,0.07047474488030586,0.9980752256682366,0.8804158880515556,0.9279695190377268,0.001059635275014985,0.4450371775474178,0.9233172824739236,0.09550618040525855,0.012689047951486312,0.0020320556190233435,0.0035792953164806443,0.00854752632420827,0.0012626358902247448,0.0012748406631165575,0.00854752632420827,0.8262785151250954,0.15683713764203955
18,0.8648049812660655,0.07047148964983306,0.9981417168760531,0.8801772110171937,0.9279573066021729,0.0007080086655524981,0.44521930432432427,0.9233177306857322,0.07896319760894323,0.007277113870970292,0.0018796096689609094,0.0036017465205098282,0.005698541849529686,0.001225022349575004,0.00043454594166715587,0.003487608138764818,0.7929999418552481,0.1382684477201654
19,0.8642088791164513,0.06967985736458156,0.998296619470087,0.8798290690221873,0.927875666378801,0.0010850590222449064,0.44514696938862675,0.9233175143759591,0.08500095452148651,0.010967035484713717,0.0029716912925180842,0.004548104172915406,0.004450197988988093,0.0017299217579860426,0.00023367768606906837,0.003374363310713812,0.7782235109407842,0.18245948382065622
20,0.8635357471613169,0.06863089748190225,0.9983245676975483,0.8792324747879225,0.9277104404471546,0.0011936304426820067,0.4450046547811429,0.9233174530464835,0.09876977009542505,0.010836992343286628,0.0026465346762348757,0.004249885106728692,0.006300026159908513,0.0005964688213241179,0.0005502735387914075,0.003956216724988952,0.8706078808582005,0.18630874562581054
21,0.8632763539370054,0.06904078893435973,0.9983667640409702,0.8785710545415519,0.9274782190031534,0.0008887687526826875,0.4448864691967154,0.9233172022860204,0.08866835922352542,0.007606370931218666,0.000801029628315929,0.005034239340971724,0.006146100032491749,0.0008629372151367053,0.0007234988017991509,0.004192627265048802,0.8062160838677831,0.16462113404123047
22,0.8628525412809002,0.06900505815349899,0.9983685907225037,0.8785891620773509,0.9273219754724416,0.0009542485926160749,0.44477410427588465,0.923317302236146,0.08768110792134298,0.009711487181317062,0.0014415269503008194,0.006202291427779233,0.0029539219588885605,0.00023309689938084814,0.0007145651129525841,0.003433580020000422,0.764701888508892,0.16341350438108954
