Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity,extremity speed,extremity angular velocity (left arm),extremity angular velocity (right arm),extremity angular velocity (Left leg),extremity angular velocity (right leg),Partial joint attention,efficiency,Spatiality
1,0.8818697452296416,0.018465661154751553,1.0,0.8457577026776515,0.9851687905785402,0.0004749271423342065,0.4444444444444444,0.9551269261284974,0.037368919243422796,0.005884254400291755,0.0011999220628557366,0.003538032838527056,0.00337884365780441,0.0006487593929658387,0.00035417446410728094,0.0025938286861243,0.6647218629154589,0.1180175649057575
2,0.8818850512444095,0.01891195860665585,0.9999955898566704,0.8456588982266435,0.9852511646382671,0.0004749271423342065,0.4444444444444444,0.9551245496598865,0.037368919243422796,0.005884254400291755,0.0011999220628557366,0.003538032838527056,0.00337884365780441,0.0006487593929658387,0.00035417446410728094,0.0025938286861243,0.6647218629154589,0.1180175649057575
3,0.881925955698939,0.018858095879059875,0.9999735391400221,0.845529798211893,0.9852548247851112,0.0004113703328391498,0.4444199788823731,0.9551209335704437,0.03552471757269225,0.004649082160802146,0.0020184374979761183,0.002153178216504839,0.002710354507543425,0.0006862744882804781,0.000668983490816631,0.001823824771518099,0.6647218629154589,0.12345227285608452
4,0.8820119046774465,0.019070638373436862,0.999922822491731,0.8456151553947722,0.9853163378766282,0.0005285844249110455,0.44442875420495664,0.95512127238266,0.038293942964575785,0.004443090226823032,0.0012952739507524696,0.004464925380984203,0.002608813332192342,0.0007728720433291534,0.0006055323747283424,0.0026526520174412044,0.6150257742742927,0.11263222168253344
5,0.8823084041873471,0.0195820652307853,0.9999007717750827,0.84577436198976,0.9852728595992298,0.0005756013773002629,0.4444945847204091,0.9551215521790151,0.0385224846990564,0.006379030113255468,0.002815414796301299,0.0015968397031696571,0.0009495979760033681,0.0006430684111377722,0.0010717806852295912,0.001000732645649718,0.6647218629154589,0.11361212425929533
6,0.8822960325226692,0.019785566181848686,0.9999426681367144,0.8459225945135781,0.9850380966270116,0.00039047048985341995,0.4445214807558023,0.9551207209837655,0.03781972174286005,0.004758477412258022,0.002231578929270266,0.001444395857933642,0.001763109837100393,0.0007951428148526323,0.00066068998641369,0.0012028146356377633,0.6174629423249627,0.1191151208679798
7,0.8819700989665533,0.019352212172579947,0.9998654906284454,0.8460007760484378,0.9851039186643356,0.00029492318866530386,0.44450474822662195,0.9551209224845708,0.0340506297391205,0.002151127818921991,0.001260908914584197,0.0022063511174869074,0.0026737584143300074,0.0009528606492803524,0.0006798841431459908,0.0018300410744313434,0.5778861075819081,0.10271794510960226
8,0.8819222557933794,0.019687523676206766,0.9997199558985667,0.8460149440749567,0.9854685713701175,0.000754451477070253,0.44449748127472,0.9551211120937457,0.03777987170972957,0.005095679751452552,0.0034337601635741205,0.002928639001185643,0.0049532459739368515,0.0007514703735892979,0.001258144533710041,0.0029557068656709358,0.5334287339621469,0.1965848434873534
9,0.8819954198949467,0.02044305607396717,0.9997750826901874,0.8457334617837114,0.9856014383532055,0.0006071415187300874,0.44450078852079766,0.955121497906262,0.037578044945000236,0.0059915219635644935,0.002957293153165517,0.0033702570018450373,0.0018918583999680994,0.0007350884225951462,0.0002753454435019381,0.0019732932756799265,0.5063010375738984,0.13035020823215088
10,0.8819815640956893,0.0206397459717544,0.9999073869900772,0.8456527040833182,0.9853067135731759,0.0005206157481324345,0.4444649733725702,0.9551218543558877,0.03953657152724132,0.003799617364241046,0.000877154837643941,0.002153178216505437,0.0027658074974338644,0.000863831296414407,0.0010111158762156956,0.0018446196427272382,0.5289222129118465,0.13718279187793547
11,0.8821298564645871,0.0206127161692862,0.9999514884233738,0.8457418535670638,0.9852188494488605,0.0003451140053839746,0.44438195056721475,0.9551221728913063,0.03764042073698053,0.004649221384849829,0.0012378366922089663,0.0010765891082527184,0.0018578571940942301,0.00030390227461045654,0.00046816086994061495,0.0011004173633801058,0.7258176650619161,0.09650794348781784
