Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity
1,0.03521097627208252,0.7297277543934079,0.8774461260699006,0.5512217630196434,0.30012749734151895,0.002433591188624855,0.8390649710934867,0.9999930782551055,0.002359062867194564,0.003369291200933445
2,0.03514886879553425,0.7286142568727008,0.8772710304486395,0.550659831796073,0.30038369235832557,0.002433591188624855,0.8390649710934867,0.9987797704689776,0.002359062867194564,0.003369291200933445
3,0.03501297405019721,0.7277633336425169,0.8769038641676022,0.5502237214467046,0.30028370864470966,0.0017803725335673736,0.8399786951613819,0.9971240213474988,0.0032817151027662557,0.0024388023306479126
4,0.03435933531082106,0.7266129149787505,0.8759791606861033,0.5501761247285811,0.3012597562188779,0.00575994817601074,0.8417321218413986,0.9943853122892439,0.006867493194289602,0.008815607507692223
5,0.03388746712497577,0.7253416834437003,0.8757646579266813,0.5493743421576391,0.303701782233081,0.0027979744908333184,0.8433245698045196,0.991611986369764,0.007197154791470163,0.005050197934154998
6,0.03279550984858219,0.7235692173752485,0.8748386908224207,0.5487162709394191,0.3081187294678881,0.007996588714199603,0.8448988257655181,0.9880156600792938,0.0013651581441053962,0.012167926763390359
7,0.031548760905523734,0.7220459166515324,0.8741990740549609,0.5475301847060589,0.31430259675384675,0.008157409135727607,0.8467991746534963,0.9840007377768888,0.008187355587252663,0.013601474590893364
8,0.02967179845992097,0.7201956935506437,0.8727632407576108,0.5462477895834155,0.32275938716295977,0.013601427348496722,0.849129784369436,0.9790030198026758,0.015744339245739713,0.019694821008722982
9,0.02699040052927232,0.7186899262986061,0.869998635440082,0.545195431275557,0.33214623677469185,0.022283736224972088,0.8536655407560674,0.9726694788477465,0.02112415086573381,0.030914872162905702
10,0.023559896343703743,0.717617630405025,0.8653895770080813,0.5445812405314657,0.34032440862109087,0.03363214146582443,0.861295666739659,0.9640073531681265,0.0,0.04419009194008367
11,0.020455900958667297,0.7151754141599733,0.0,0.5432486519345973,0.3488400122009264,0.03608581651189573,0.8708357017391707,0.9522812459032659,0.05461647118994091,0.045726532089626015
