Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity
1,0.886032936963497,0.22650540509684022,0.054457312498255625,0.8676054773916125,0.7152137475833905,0.009958535235153824,0.30172475259236925,0.9946868771982458,0.01248012358539825,0.006367658608994341
2,0.8865805692440063,0.2257063533230659,0.053969437748491264,0.8697064423094371,0.7148057221146011,0.009958535235153824,0.30172475259236925,0.995058143211137,0.01248012358539825,0.006367658608994341
3,0.8870449723605317,0.22553803600406602,0.05290593595526635,0.8697903076323741,0.7135482089699187,0.009066483790272379,0.3018203228677526,0.9956353525417126,0.012222270570137866,0.0024008250084071336
4,0.8868922020724876,0.22603165048163618,0.052683256768746606,0.8686233657445408,0.7132011948526856,0.009375181279319298,0.30153966628479195,0.996309981596242,0.014416448295587893,0.013349937537885024
5,0.8862156281568732,0.22693287996516068,0.05299662319833748,0.8658270472272601,0.713401687480968,0.01601090006639734,0.3010740420494214,0.9968681076750314,0.012485488446030053,0.020829447966409082
6,0.8861136291854101,0.2277398898339402,0.05303948961489604,0.8632118271126025,0.7137380682847855,0.01666118164770543,0.30106062162354086,0.9972814481332088,0.011815074245135036,0.02463332053837147
7,0.8866474403979999,0.22806322648611557,0.05278024472882451,0.8622612853882649,0.7139523648755542,0.022698625780575733,0.30175979525425695,0.9974585458158371,0.01402606590338332,0.019596768752224235
8,0.8872792218703687,0.22679263697836605,0.05191440773707973,0.8627311902810584,0.7129337340389262,0.017504667030230996,0.3024054702549934,0.9974807791262242,0.018849244994600355,0.01568654499995649
9,0.8874292418186467,0.22619538788446678,0.05144936635492953,0.8618214493805897,0.7123229510734693,0.005551619423971605,0.30252087414837187,0.9974414641012872,0.011728661561086663,0.0035407003453279445
10,0.8869137817714855,0.2264870977259542,0.051855520266593895,0.8605634144303467,0.7126579594698782,0.008165696756329015,0.3021843224003936,0.9973827195679364,0.01206981313879979,0.007050756349137649
11,0.886849459613787,0.22641837575994175,0.05247525232910147,0.8596648091190154,0.7134911013009032,0.0056372421084486075,0.30182076315045936,0.9974253552405244,0.012072120453900792,0.008616615638716076
12,0.8870828029904522,0.2258217204914296,0.05252040746764969,0.8582341935307817,0.7136477606856174,0.003456577474059191,0.30181271174596314,0.9975275479384538,0.012323258226409756,0.001529378085726469
13,0.8870944846902069,0.2253966184757114,0.05209734393940326,0.855161664884425,0.7128933506393573,0.00791854625212405,0.3016014724800456,0.9975884423539829,0.011707098243003238,0.006570575742331279
14,0.8868438684040552,0.2256207036144075,0.0521255086829461,0.8529611185817021,0.7127539752626314,0.007517289296206155,0.301138525078945,0.9975868681868189,0.013071912706595351,0.0005643785721890026
15,0.8865820445153582,0.2257838978428673,0.05272558466248408,0.8536417026612682,0.7135204302481352,0.003241769208998657,0.3008558026682456,0.997567037912731,0.012027456550276172,0.004531153816292286
16,0.8864355480205782,0.22555462229816634,0.053044928695389036,0.8551827063485585,0.7138542817630437,0.003981208166050046,0.30063912661561204,0.9976042157579657,0.012091731221474554,0.006960158406257615
17,0.8868063887778718,0.22513945508097996,0.05238728462627679,0.8549546852169743,0.713120674026511,0.004459035365253018,0.3006215202829086,0.9977025538442498,0.012049477179975393,0.006600537889105535
18,0.8868964846056838,0.22524895052322444,0.05136414511849239,0.8526563761075546,0.7117814629361673,0.006032247605012393,0.30071919337163805,0.997798351636617,0.011989752053473916,0.0077799186765754764
