Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity,extremity speed,extremity angular velocity (left arm),extremity angular velocity (right arm),extremity angular velocity (Left leg),extremity angular velocity (right leg),Partial joint attention,efficiency,Spatiality
1,0.9610535819687163,0.15349341240688347,0.9996462485000243,0.7795879746704573,0.9515061643242388,0.009761126323344796,0.4444444444444444,0.9353841183851451,0.03142253865405849,0.13824989254923836,0.008174987235185725,0.02609062117242002,0.045067542598903144,0.024243335009412257,0.0011968311498823663,0.023850374695183856,0.9831302825485398,0.28192321023689676
2,0.9623077156029831,0.15446336297554436,0.9989791021774319,0.7804487239347958,0.9538861812437567,0.009761126323344796,0.4444444444444444,0.9353796005627483,0.03142253865405849,0.13824989254923836,0.008174987235185725,0.02609062117242002,0.045067542598903144,0.024243335009412257,0.0011968311498823663,0.023850374695183856,0.9831302825485398,0.28192321023689676
3,0.9640423009115028,0.15559959325220557,0.998761869750085,0.781753500917568,0.9557374554190876,0.011233062316158416,0.4439672163074149,0.9353611881570155,0.0622757227518886,0.15796284886375833,0.010890974363186671,0.033194299328287775,0.057550007036992555,0.022501050289326613,0.0019129697008606022,0.03402911488698013,0.9831302825485398,0.3140126701322432
4,0.9648204667659106,0.15705534130185148,0.9986568793316429,0.7821369248914698,0.9576589572658407,0.00970416696665948,0.4433267143463824,0.9353577036537704,0.028916284306971976,0.13897607030862907,0.018741413065282955,0.02414139153003338,0.03597074163537682,0.021545157132546188,0.0011025826267434392,0.020414322574489097,0.9840252603707129,0.27369619552661306
5,0.9664547520316425,0.15887368432157722,0.9987407455517798,0.7831246788943778,0.95906269006053,0.011312238229899359,0.4426318858729892,0.9353570368372827,0.05840506146648965,0.15447209365660622,0.007378904371993697,0.03397077945205188,0.05850391652607717,0.020428552598706733,0.0011492947717185386,0.03467801099179839,0.9831302825485398,0.30553982847552236
6,0.9678523766110535,0.15941313323144327,0.9990257645856283,0.7819501295654598,0.9605725726338127,0.009911387655256893,0.4419162055160926,0.935363950701222,0.04459171650198889,0.13868665446913747,0.016844918857937048,0.025048274883421283,0.03572848749662386,0.02043637696553117,0.0020935956615035036,0.022791285892516933,0.9203112501275993,0.26970917828962976
7,0.9692892737931756,0.16032117581522537,0.999403477862786,0.78041088541666,0.9597783366238217,0.009858259779877329,0.44126889637332234,0.9353730921273622,0.031833648755964825,0.14458967656404825,0.02135597812109644,0.02987355338494969,0.03513799496728362,0.018883321718682507,0.001173648299685893,0.02437933063208749,0.9223797352681985,0.2742255552724504
8,0.9727791577421846,0.16275774817848984,0.9987848856676413,0.7777867980184988,0.9575745847093409,0.014660529762607056,0.4412583875647705,0.9353704260152398,0.06726393530681449,0.22019034406093976,0.07266539794117247,0.0365992797145734,0.038926520477905915,0.014073866705255742,0.0036796583271524693,0.028322175072179746,0.9217110464126876,0.3702137399092786
9,0.9745621817421743,0.1641714107117918,0.9989737423062202,0.7775516205141615,0.9552299090874838,0.010776979714418598,0.4415599447702324,0.9353742630982933,0.04972118268885477,0.144833447111629,0.03865844507029361,0.02803649709478202,0.028930134888342385,0.016167781902470355,0.0011082958567780092,0.021362486993671652,0.9360243292495637,0.29058733005587883
10,0.9756733905507899,0.16561214515339542,1.0,0.7767357092289355,0.954617653831654,0.011046612232781965,0.44093052449020104,0.9353809608600098,0.029397375327288415,0.15952485273217215,0.016313848206369334,0.0339303245201679,0.0449253811006631,0.020503139296644917,0.0024241442566648886,0.029570889607811623,0.925168657376021,0.3230587693349887
11,0.9774037688438626,0.16778984964641186,0.9998363662847706,0.7743873925333495,0.9540582177846318,0.01296946427358017,0.4401930078056974,0.9353856439266653,0.07582929064202021,0.1901408526395056,0.043780920404169164,0.03530660808318546,0.043912722318985666,0.01480464173122575,0.002256941098507093,0.029707248900814175,0.9279748858115026,0.30578536099429987
12,0.9786200716240369,0.1660825122551454,0.9990226117202097,0.7707372626855973,0.9531551650325572,0.010724920398021616,0.43957753228981167,0.9353943004762613,0.03984504284796682,0.16382758327074248,0.031838664250774876,0.02662363725017868,0.02962471202235898,0.016282986852205895,0.0030963148556836964,0.02109313097720162,0.9409092105223374,0.3036963857958504
13,0.9798640835281064,0.16643117954771627,0.9988791563436598,0.7689475967579062,0.9518684172833218,0.01482292042005771,0.4392580833113777,0.9354012371085987,0.059737716410411756,0.2108872213757141,0.05990533392857183,0.050305957486774334,0.04811883638003776,0.01298249726926486,0.0033350460274957023,0.036909297700054536,0.9423192410887891,0.3389576719501377
14,0.9794096691303263,0.16806587918970817,0.9984276660157051,0.7670099733457885,0.9522392343105476,0.013210226587921363,0.43956025351049627,0.9354099938096495,0.060517844571205,0.18023845664256238,0.06459606082008378,0.015215674237000246,0.032913355725437965,0.01387243976843151,0.004278985025119131,0.032913355725437965,0.9348588698736603,0.3210070857356375
15,0.97824569314202,0.16626863605047662,0.9968392524177748,0.7652300765739497,0.9520869462761188,0.011731386471295745,0.43913962788802124,0.935424654308898,0.034433896051736544,0.17180460723814833,0.030561069454774114,0.041904106501884794,0.031246503568611368,0.01734790679833141,0.0019365555551301588,0.027431478776436057,0.956217680781408,0.322307454730428
16,0.9753845932839542,0.16490195448804168,0.9959832494566037,0.7613336658467615,0.9513462528307429,0.013496666374922256,0.43825398633183643,0.9354364669933675,0.0390052495010239,0.2095019153884666,0.04891737796262296,0.03778214279080171,0.04736135621188506,0.012631604663589405,0.001395497964261277,0.03192881212600753,0.9577707798014097,0.34311299646542776
17,0.9722430606657471,0.16434990602980423,0.9958788896112454,0.7593856310768174,0.9514139820404008,0.013162692050133713,0.43821642338558614,0.9354496635708249,0.026882852204390496,0.1833157314307481,0.08060540594309573,0.01314973278761184,0.02584091963693183,0.009824256297566497,0.003083812348049108,0.014621494659203876,0.9546248195839286,0.3389177866654047
18,0.967078662704675,0.16494078829280456,0.9951076987298366,0.7578493473166221,0.9510878695454323,0.014283284361218104,0.4385080374137447,0.9354645664316894,0.05867345500661861,0.19701260544922025,0.05988308249677062,0.046362982144177424,0.03950495286660416,0.012536526467014494,0.004132033005232798,0.03220047562904309,0.9665137181909605,0.2760227089136091
19,0.9615477401429192,0.16461915717753106,0.9938777659300102,0.7554506174363479,0.948931300444182,0.013761078847371407,0.43836689356313857,0.9354805091586111,0.03172952673121159,0.21468694444848307,0.069065063101968,0.031018660277020597,0.03611172597007846,0.011699204687233294,0.001453890943398912,0.025173894842662147,0.9791614440080093,0.31216662142501717
20,0.9549616344357279,0.1639724126885061,0.9926916579595033,0.7535570912572692,0.9468203028654079,0.015067324953202869,0.4382374335923467,0.935496367357105,0.025656203693262193,0.23304070476187705,0.08891743824759554,0.02923323050127146,0.03590959702560617,0.011162890063597468,0.0015165586866480944,0.02442856032257911,0.9821309288859622,0.3330487887020368
21,0.9481219853086105,0.1626763109797068,0.9921588237037466,0.7520070860287318,0.94516264983692,0.016378241492624002,0.4390238323623616,0.9355164189973054,0.07196770662720377,0.22428750151054597,0.07748225549230761,0.060286683041358556,0.05238671980879687,0.010734838482572371,0.005636130116730512,0.042252526068808284,0.9850434958997307,0.337091304172407
