Frame,Center of Mass distance,Symmetry,Grounding,Arm fold,Leg fold,Kinetic Energy,Potential energy,Bone length coherence,Torque,Center velocity
1,0.6866871736665244,0.8901105621767305,0.02284803056578053,0.2870734387592581,0.012818564920320992,0.13598796639408917,0.24840118424086208,0.8169748089693163,0.013415584641615231,0.16469346320453637
2,0.6858727778800426,0.8879993372688644,0.020275777109759318,0.2680738495519966,0.01228832618720725,0.13598796639408917,0.24840118424086208,0.8268114679133097,0.013415584641615231,0.16469346320453637
3,0.6863404058731186,0.8857219638976168,0.016152377683027633,0.24924131007105246,0.01186583871833122,0.13644605930751133,0.24776526557049258,0.8365697684253353,0.06786271292064484,0.16859266571073714
4,0.6878529157390993,0.8836744407371331,0.011847647381526737,0.23438036773036178,0.01132437083563345,0.11845425814875998,0.2462161250829567,0.8457646987211147,0.07984492809017728,0.14530165903493553
5,0.6918650250731311,0.8809886574991005,0.006922249622761576,0.22226865296475548,0.01140129530547489,0.09940506438499902,0.24421785421360964,0.8539350209187772,0.10393547980548522,0.1225784469995533
6,0.6970773337727991,0.8779382574130936,0.0023382906810139616,0.21437531009943814,0.012330251863648117,0.0729658216947555,0.24199039432955805,0.8611920427229073,0.12723437822857947,0.08602756937292382
7,0.7018178091736861,0.8751786012196642,0.000720777464275988,0.21204566631428098,0.013204788197257997,0.04001364267971927,0.2408720497501716,0.8673180095518297,0.0877894747836536,0.05153801629635711
8,0.7061328548460049,0.8727000925889898,0.0,0.21470845621908702,0.013555631697012202,0.0171137127000688,0.2407843580779982,0.8723589764460372,0.018694319065825565,0.011169091613817466
9,0.7094837248656171,0.8707261631459142,0.0009073107532026674,0.22008104398491118,0.012745982746394791,0.02092041263518149,0.2411481392385214,0.8765124191632027,0.017410389257051993,0.023902310349880263
10,0.7114829228974433,0.8688205690878955,0.00167298942752001,0.22301438933637358,0.012380730682812344,0.02102093975840888,0.2418973206231468,0.8802142110720119,0.024559133435268058,0.026374467747811412
11,0.7127426699401216,0.8670806349222447,0.0018753244416915543,0.22250852902926557,0.013142364808172876,0.03370768857629475,0.24232851038320272,0.8833480721110675,0.021053487854849336,0.03354001296463354
12,0.7135250931293098,0.866072581032948,0.0011102292156908724,0.21882836820764887,0.014092605911529107,0.04887985186688206,0.24152579354103754,0.8862698794538266,0.08821709450161497,0.01069531517104428
13,0.7159269194541529,0.8650240220904776,0.009103228051378087,0.21206750252915704,0.015043950665271076,0.08382659305962857,0.2376162977994035,0.8890981279340316,0.039795005125594356,0.03696452874717192
14,0.7192245231509938,0.8637805470356499,0.019749263624606692,0.2044473363411732,0.019866410004091624,0.10536144956341484,0.2306458012940956,0.8919229495476009,0.032617916158318376,0.049819759324373825
15,0.723550609306093,0.8620778289020785,0.031723057394279094,0.19912323104136723,0.027256044090452444,0.10873218863630997,0.22159590228054696,0.8946366105054839,0.08854441382351534,0.023874674769755532
16,0.726560818856266,0.8607304610685609,0.04189085983056418,0.19407883418913452,0.03406703832816791,0.09214216443399309,0.21193571016347168,0.8971691573164432,0.08829423438039015,0.02396884266353951
17,0.7257577681258952,0.8604409413689835,0.050099661612400634,0.18731004817908045,0.03917460699868221,0.07855084027350674,0.20288676455605517,0.8997415154933261,0.06534376241364254,0.06476864567114739
18,0.7243896915635664,0.8596022126337064,0.0552684302502804,0.1791633388243316,0.04237891418094103,0.059669801147994854,0.19526263137365765,0.9023792825497253,0.04814201107873497,0.07669100289400384
19,0.7245043618883968,0.8581394063249869,0.058596127724729774,0.16889104558813217,0.044941161925613426,0.040031807584744,0.19017947435460153,0.9051447603454263,0.02979065661630244,0.055368762574326554
20,0.7277051879461685,0.8555669013248229,0.06053152303269756,0.16211430479775782,0.04551798975543713,0.030989468416652476,0.18749365111045302,0.9079952673074727,0.032608530707157114,0.03941372579252423
21,0.7325874911111306,0.8523250523874841,0.06092958064678417,0.1634441410319293,0.04445660232542351,0.04026430420331744,0.18676309917143757,0.9108651972764836,0.06960420232370639,0.03577738147847634
22,0.7377700826609543,0.8489326554510895,0.05976691401362752,0.16360958133425405,0.041344033267400764,0.06378906598384942,0.1874217957977781,0.9136139298224785,0.08771662494607795,0.050673525138172026
23,0.7435197790472015,0.8450959857558452,0.05780487456586252,0.16309575671952123,0.0368382528045938,0.09527692064588483,0.18889570251392426,0.9162684057402356,0.13370011650513508,0.0823815315263377
24,0.7496503578866591,0.8413324615293515,0.05726576832120735,0.16034438213006103,0.03168744650137033,0.14056719484144997,0.18949134329935352,0.9189422283999743,0.08892614190617022,0.1426786166028691
25,0.7577690195187395,0.8370436316714214,0.058268594425927446,0.1571285101650758,0.029086338773174375,0.17199548717908764,0.18822633208993766,0.9216421555645178,0.08394145349133351,0.17363062303242052
